Index	Reagents	Products	Rule	Energy Change
303_0	['C(C=CN)#N', 'C(C(C#N)=C)#N']	['C(C(C#N)(C)NC=CC#N)#N']	Deamination 3 (inverse)	-10.0
305_0	['C(C=CN)#N', 'C(C(C#N)=C)#N']	['C(C(C#N)CNC=CC#N)#N']	Deamination 3 (inverse)	-12.94
305_1	['C(C=CN)#N', 'C(C(C#N)=C)#N']	['C(C(C#N)CNC=CC#N)#N']	Michael Addition 2,0, 	-12.94
307_0	['C(C=CN)#N', 'C(C=CC#N)#N']	['C(C=CNC(C#N)CC#N)#N']	Deamination 3 (inverse)	-11.33
307_1	['C(C=CN)#N', 'C(C=CC#N)#N']	['C(C=CNC(C#N)CC#N)#N']	Michael Addition 2,0, 	-11.33
309_0	['C(C(C#N)=C)#N', 'C(CN)#N']	['C(C(C#N)(C)NCC#N)#N']	Deamination 3 (inverse)	-10.0
311_0	['C(C(C#N)=C)#N', 'C(CN)#N']	['C(C(C#N)CNCC#N)#N']	Deamination 3 (inverse)	-12.94
311_1	['C(C(C#N)=C)#N', 'C(CN)#N']	['C(C(C#N)CNCC#N)#N']	Michael Addition 2,0, 	-12.94
313_0	['C(C=CC#N)#N', 'C(CN)#N']	['C(CC(C#N)NCC#N)#N']	Deamination 3 (inverse)	-11.33
313_1	['C(C=CC#N)#N', 'C(CN)#N']	['C(CC(C#N)NCC#N)#N']	Michael Addition 2,0, 	-11.33
314_0	['N', 'C(C(C#N)=C)#N']	['C(C(C#N)(C)N)#N']	Deamination 3 (inverse)	17.72
315_0	['N', 'C(C(C#N)=C)#N']	['C(C(C#N)CN)#N']	Deamination 3 (inverse)	14.79
315_1	['N', 'C(C(C#N)=C)#N']	['C(C(C#N)CN)#N']	Michael Addition 2,0, 	14.79
316_0	['N', 'C(C=CC#N)#N']	['C(CC(C#N)N)#N']	Deamination 3 (inverse)	16.4
316_1	['N', 'C(C=CC#N)#N']	['C(CC(C#N)N)#N']	Michael Addition 2,0, 	16.4
317_0	['C=O', 'C#N', 'C(C(N)=C)#N']	['O', 'C(C(NCC#N)=C)#N']	Strecker Synthesis	NaN
318_0	['C=O', 'C#N', 'C(C=CN)#N']	['O', 'C(C=CNCC#N)#N']	Strecker Synthesis	NaN
319_0	['C=O', 'C#N', 'C(N)=N']	['O', 'C(CNC=N)#N']	Strecker Synthesis	NaN
320_0	['C=O', 'C#N', 'C#CC(N)=N']	['O', 'C(CNC(C#C)=N)#N']	Strecker Synthesis	NaN
322_0	['C=O', 'C#N', 'C(CN)#N']	['O', 'C(CNCC#N)#N']	Strecker Synthesis	NaN
323_0	['O', 'C(N)=N']	['N', 'C(N)=O']	Imine to Carbonyl	-24.25
323_1	['O', 'C(N)=N']	['N', 'C(N)=O']	Amidine to Amide Hydrolysis	-24.25
324_0	['O', 'C#CC(N)=N']	['N', 'C#CC(N)=O']	Imine to Carbonyl	-55.04
324_1	['O', 'C#CC(N)=N']	['N', 'C#CC(N)=O']	Amidine to Amide Hydrolysis	-55.04
326_0	['O', 'C(C=N)#N']	['N', 'C(C=O)#N']	Imine to Carbonyl	-1.13
327_0	['O', 'C(C(N)=C)#N']	['C=C(C(N)=O)N']	Nitrile Hydrolysis	87.64
328_0	['O', 'C(C=CN)#N']	['C(N)=CC(N)=O']	Nitrile Hydrolysis	87.64
329_0	['O', 'C(C(C#N)=C)#N']	['C(C(C(N)=O)=C)#N']	Nitrile Hydrolysis	87.64
330_0	['O', 'C(C=CC#N)#N']	['C(C=CC(N)=O)#N']	Nitrile Hydrolysis	87.64
332_0	['O', 'C(C=N)#N']	['C(C=N)(N)=O']	Nitrile Hydrolysis	87.64
334_0	['O', 'C(CO)#N']	['C(CO)(N)=O']	Nitrile Hydrolysis	87.64
336_0	['O', 'C(CN)#N']	['C(CN)(N)=O']	Nitrile Hydrolysis	60.06
338_0	['CO', 'C#CC(N)=O']	['C(CO)=CC(N)=O']	Michael Addition 1,2, 	126.27
340_0	['C(CO)#N', 'C#CC(N)=O']	['C(C(C=CC(N)=O)O)#N']	Michael Addition 1,2, 	132.62
342_0	['C(CN)#N', 'C#CC(N)=O']	['C(C(C=CC(N)=O)N)#N']	Michael Addition 1,2, 	139.34
344_0	['C(C(N)=C)#N', 'C(N)=N']	['C(C(CNC=N)N)#N']	Michael Addition 2,0, 	-312.17
346_0	['C(C(N)=C)#N', 'C#CC(N)=N']	['C(C(CNC(C#C)=N)N)#N']	Michael Addition 2,0, 	-312.17
348_0	['C(C(C#N)=C)#N', 'C(N)=N']	['C(C(C#N)CNC=N)#N']	Michael Addition 2,0, 	-312.17
350_0	['C(C(C#N)=C)#N', 'C#CC(N)=N']	['C(C(C#N)CNC(C#C)=N)#N']	Michael Addition 2,0, 	-312.17
352_0	['C(C=CC#N)#N', 'C(N)=N']	['C(CC(C#N)NC=N)#N']	Michael Addition 2,0, 	-11.33
354_0	['C(C=CC#N)#N', 'C#CC(N)=N']	['C(CC(C#N)NC(C#C)=N)#N']	Michael Addition 2,0, 	-294.73
356_0	['CO', 'C(C(N)=C)#N']	['C(C(CCO)N)#N']	Michael Addition 2,2, 	-50.15
358_0	['CO', 'C(C=CN)#N']	['C(CC(CO)N)#N']	Michael Addition 2,2, 	-76.12
360_0	['CO', 'C(C(C#N)=C)#N']	['C(C(C#N)CCO)#N']	Michael Addition 2,2, 	-50.15
362_0	['CO', 'C(C=CC#N)#N']	['C(C(CO)CC#N)#N']	Michael Addition 2,2, 	-48.55
364_0	['C(C(N)=C)#N', 'C(CO)#N']	['C(C(CC(C#N)O)N)#N']	Michael Addition 2,2, 	-43.81
366_0	['C(C(N)=C)#N', 'C(CN)#N']	['C(C(CC(C#N)N)N)#N']	Michael Addition 2,2, 	-37.08
368_0	['C(C=CN)#N', 'C(CO)#N']	['C(CC(C(C#N)O)N)#N']	Michael Addition 2,2, 	-42.2
370_0	['C(C=CN)#N', 'C(CN)#N']	['C(CC(C(C#N)N)N)#N']	Michael Addition 2,2, 	-35.47
372_0	['C(C(C#N)=C)#N', 'C(CO)#N']	['C(C(C#N)CC(C#N)O)#N']	Michael Addition 2,2, 	-43.81
374_0	['C(C(C#N)=C)#N', 'C(CN)#N']	['C(C(C#N)CC(C#N)N)#N']	Michael Addition 2,2, 	-37.08
376_0	['C(C=CC#N)#N', 'C(CO)#N']	['C(CC(C#N)C(C#N)O)#N']	Michael Addition 2,2, 	-42.2
378_0	['C(C=CC#N)#N', 'C(CN)#N']	['C(CC(C#N)C(C#N)N)#N']	Michael Addition 2,2, 	-35.47
380_0	['C#CC#N', 'CO']	['C(C=CCO)#N']	Michael Addition 3,2, 	126.27
382_0	['C#CC#N', 'C(CO)#N']	['C(C=CC(C#N)O)#N']	Michael Addition 3,2, 	132.62
384_0	['C#CC#N', 'C(CN)#N']	['C(C=CC(C#N)N)#N']	Michael Addition 3,2, 	139.34
