Index	Reagents	Products	Rule	Energy Change
762_1	['C(CNC=CC(N)=N)#N', 'C#CC(O)=O']	['C(CNC=CC(NC=CC(O)=O)=N)#N']	Michael Addition 1,0, 	-135.75
776_0	['C(C(NC(C#C)=N)=C)#N', 'C(C(N)=N)=N']	['C(C(NC(C(NC(C=N)=N)=C)=N)=C)#N']	Alkyne Addition, N, HC	-151.68
778_0	['C(C(NC(C#C)=N)=C)#N', 'C(C(N)=N)=N']	['C(C(NC(C=CNC(C=N)=N)=N)=C)#N']	Alkyne Addition, N, HC	-135.75
780_0	['C(C(NC(C#C)=N)=C)#N', 'C(CO)(N)=N']	['C(C(NC(C(NC(CO)=N)=C)=N)=C)#N']	Alkyne Addition, N, HC	-151.68
782_0	['C(C(NC(C#C)=N)=C)#N', 'C(CO)(N)=N']	['C(C(NC(C=CNC(CO)=N)=N)=C)#N']	Alkyne Addition, N, HC	-135.75
784_0	['C(C(NC(C#C)=N)=C)#N', 'C(CN)(N)=N']	['C(C(NC(C(NC(CN)=N)=C)=N)=C)#N']	Alkyne Addition, N, HC	-179.25
786_0	['C(C(NC(C#C)=N)=C)#N', 'C(CN)(N)=N']	['C(C(NC(C=CNC(CN)=N)=N)=C)#N']	Alkyne Addition, N, HC	-135.75
800_0	['C(C=CNC(C#C)=N)#N', 'C(C(N)=N)=N']	['C(C=CNC(C(NC(C=N)=N)=C)=N)#N']	Alkyne Addition, N, HC	-118.3
802_0	['C(C=CNC(C#C)=N)#N', 'C(C(N)=N)=N']	['C(C=CNC(C=CNC(C=N)=N)=N)#N']	Alkyne Addition, N, HC	-135.75
806_0	['C(C=CNC(C#C)=N)#N', 'C(CO)(N)=N']	['C(C=CNC(C=CNC(CO)=N)=N)#N']	Alkyne Addition, N, HC	-135.75
808_0	['C(C=CNC(C#C)=N)#N', 'C(CN)(N)=N']	['C(C=CNC(C(NC(CN)=N)=C)=N)#N']	Alkyne Addition, N, HC	-118.3
810_0	['C(C=CNC(C#C)=N)#N', 'C(CN)(N)=N']	['C(C=CNC(C=CNC(CN)=N)=N)#N']	Alkyne Addition, N, HC	-135.75
820_0	['C(C(C(N)=N)=C)#N', 'C#CN']	['C(C(C(NC(N)=C)=N)=C)#N']	Alkyne Addition, N, HC	-183.36
822_0	['C(C(C(N)=N)=C)#N', 'C#CN']	['C(C(C(NC=CN)=N)=C)#N']	Alkyne Addition, N, HC	-194.17
824_0	['C(C(C(N)=N)=C)#N', 'C#CC(NC=N)=N']	['C(C(C(NC(C(NC=N)=N)=C)=N)=C)#N']	Alkyne Addition, N, HC	-167.52
826_0	['C(C(C(N)=N)=C)#N', 'C#CC(NC=N)=N']	['C(C(C(NC=CC(NC=N)=N)=N)=C)#N']	Alkyne Addition, N, HC	-166.6
828_0	['C(C(C(N)=N)=C)#N', 'C#CC(NC=O)=N']	['C(C(C(NC(C(NC=O)=N)=C)=N)=C)#N']	Alkyne Addition, N, HC	-167.52
830_0	['C(C(C(N)=N)=C)#N', 'C#CC(NC=O)=N']	['C(C(C(NC=CC(NC=O)=N)=N)=C)#N']	Alkyne Addition, N, HC	-123.04
834_0	['C(C(C(N)=N)=C)#N', 'C#CC(NC=N)=O']	['C(C(C(NC=CC(NC=N)=O)=N)=C)#N']	Alkyne Addition, N, HC	-135.75
834_1	['C(C(C(N)=N)=C)#N', 'C#CC(NC=N)=O']	['C(C(C(NC=CC(NC=N)=O)=N)=C)#N']	Michael Addition 1,0, 	-135.75
836_0	['C(C(C(N)=N)=C)#N', 'C#CC(O)=O']	['C(C(C(NC(C(O)=O)=C)=N)=C)#N']	Alkyne Addition, N, HC	-134.14
844_0	['C(C=CC(N)=N)#N', 'C#CC(NC=N)=N']	['C(C=CC(NC(C(NC=N)=N)=C)=N)#N']	Alkyne Addition, N, HC	-134.14
846_0	['C(C=CC(N)=N)#N', 'C#CC(NC=N)=N']	['C(C=CC(NC=CC(NC=N)=N)=N)#N']	Alkyne Addition, N, HC	-166.6
848_0	['C(C=CC(N)=N)#N', 'C#CC(NC=O)=N']	['C(C=CC(NC(C(NC=O)=N)=C)=N)#N']	Alkyne Addition, N, HC	-167.52
850_0	['C(C=CC(N)=N)#N', 'C#CC(NC=O)=N']	['C(C=CC(NC=CC(NC=O)=N)=N)#N']	Alkyne Addition, N, HC	-135.75
852_0	['C(C=CC(N)=N)#N', 'C#CC(NC=N)=O']	['C(C=CC(NC(C(NC=N)=O)=C)=N)#N']	Alkyne Addition, N, HC	-134.14
854_0	['C(C=CC(N)=N)#N', 'C#CC(NC=N)=O']	['C(C=CC(NC=CC(NC=N)=O)=N)#N']	Alkyne Addition, N, HC	-135.75
854_1	['C(C=CC(N)=N)#N', 'C#CC(NC=N)=O']	['C(C=CC(NC=CC(NC=N)=O)=N)#N']	Michael Addition 1,0, 	-135.75
856_0	['C(C=CC(N)=N)#N', 'C#CC(O)=O']	['C(C=CC(NC(C(O)=O)=C)=N)#N']	Alkyne Addition, N, HC	-134.14
858_0	['C(C=CC(N)=N)#N', 'C#CC(O)=O']	['C(C=CC(NC=CC(O)=O)=N)#N']	Alkyne Addition, N, HC	-135.75
858_1	['C(C=CC(N)=N)#N', 'C#CC(O)=O']	['C(C=CC(NC=CC(O)=O)=N)#N']	Michael Addition 1,0, 	-135.75
1080_0	['C#CN', 'C(C(C#N)(C)N)#N']	['C(C(C#N)(C)NC(N)=C)#N']	Alkyne Addition, N, HC	-170.65
1244_0	['C#CC(NC(C=N)=N)=N', 'C(C(N)=N)=N']	['C=C(C(NC(C=N)=N)=N)NC(C=N)=N']	Alkyne Addition, N, HC	-164.39
1246_0	['C#CC(NC(C=N)=N)=N', 'C(C(N)=N)=N']	['C(NC(C=N)=N)=CC(NC(C=N)=N)=N']	Alkyne Addition, N, HC	-166.6
1248_0	['C#CC(NC(C=N)=N)=N', 'C(CO)(N)=N']	['C(CO)(NC(C(NC(C=N)=N)=N)=C)=N']	Alkyne Addition, N, HC	-131.01
1250_0	['C#CC(NC(C=N)=N)=N', 'C(CO)(N)=N']	['C(CO)(NC=CC(NC(C=N)=N)=N)=N']	Alkyne Addition, N, HC	-166.6
1252_0	['C#CC(NC(C=N)=N)=N', 'C(CN)(N)=N']	['C(CN)(NC(C(NC(C=N)=N)=N)=C)=N']	Alkyne Addition, N, HC	-131.01
1254_0	['C#CC(NC(C=N)=N)=N', 'C(CN)(N)=N']	['C(CN)(NC=CC(NC(C=N)=N)=N)=N']	Alkyne Addition, N, HC	-194.17
1264_0	['C#CC(NC(CO)=N)=N', 'C(C(N)=N)=N']	['C(CO)(NC(C(NC(C=N)=N)=C)=N)=N']	Alkyne Addition, N, HC	-167.52
1266_0	['C#CC(NC(CO)=N)=N', 'C(C(N)=N)=N']	['C(CO)(NC(C=CNC(C=N)=N)=N)=N']	Alkyne Addition, N, HC	-166.6
1268_0	['C#CC(NC(CO)=N)=N', 'C(CO)(N)=N']	['C(CO)(NC(C(NC(CO)=N)=N)=C)=N']	Alkyne Addition, N, HC	-134.14
