Index	Reagent	Formed/Produced	Rule
41_0	C(C(C=N)=N)#N	-1	Nitrile Amination
41_0	C(N(C=N)C(C(C=N)=N)=N)=N	1	Nitrile Amination
43_0	C(NC=N)=N	-1	Nitrile Amination
43_0	C(C=O)#N	-1	Nitrile Amination
43_0	C(N(C=N)C(C=O)=N)=N	1	Nitrile Amination
45_0	C(NC=N)=O	-1	Nitrile Amination
45_0	C(C(C=N)=N)#N	-1	Nitrile Amination
45_0	C(N(C=N)C(C(C=N)=N)=N)=O	1	Nitrile Amination
47_0	C(NC=N)=O	-1	Nitrile Amination
47_0	C(C=O)#N	-1	Nitrile Amination
47_0	C(N(C=N)C(C=O)=N)=O	1	Nitrile Amination
49_0	C(C(C=N)=N)#N	-1	Nitrile Amination
49_0	C(C=N)(N)=O	-1	Nitrile Amination
49_0	C(C=N)(NC(C(C=N)=N)=N)=O	1	Nitrile Amination
51_0	C(C=O)#N	-1	Nitrile Amination
51_0	C(C=N)(N)=O	-1	Nitrile Amination
51_0	C(C(NC(C=N)=O)=N)=O	1	Nitrile Amination
53_0	N	-1	Nitrile Amination
53_0	C(C(C=N)=N)#N	-1	Nitrile Amination
53_0	C(C(C(N)=N)=N)=N	1	Nitrile Amination
55_0	N	-1	Nitrile Amination
55_0	C(C=O)#N	-1	Nitrile Amination
55_0	C(C(N)=N)=O	1	Nitrile Amination
57_0	C(N)=N	-1	Nitrile Amination
57_0	C(C(C=N)=N)#N	-1	Nitrile Amination
57_0	C(NC(C(C=N)=N)=N)=N	1	Nitrile Amination
59_0	C(N)=N	-1	Nitrile Amination
59_0	C(C=O)#N	-1	Nitrile Amination
59_0	C(NC(C=O)=N)=N	1	Nitrile Amination
61_0	C(C=N)#N	-1	Nitrile Amination
61_0	C(NC(C=N)=N)=N	-1	Nitrile Amination
61_0	C(N(C(C=N)=N)C(C=N)=N)=N	1	Nitrile Amination
63_0	C(C=N)#N	-1	Nitrile Amination
63_0	C(NC(C=N)=N)=O	-1	Nitrile Amination
63_0	C(N(C(C=N)=N)C(C=N)=N)=O	1	Nitrile Amination
65_0	C(C=N)#N	-1	Nitrile Amination
65_0	C(C(N)=N)=N	-1	Nitrile Amination
65_0	C(C(NC(C=N)=N)=N)=N	1	Nitrile Amination
67_0	C(C=N)#N	-1	Nitrile Amination
67_0	C(NC=N)=N	-1	Nitrile Amination
67_0	C(N(C=N)C(C=N)=N)=N	1	Nitrile Amination
69_0	C(C=N)#N	-1	Nitrile Amination
69_0	C(NC=N)=O	-1	Nitrile Amination
69_0	C(N(C=N)C(C=N)=N)=O	1	Nitrile Amination
71_0	C(C=N)#N	-1	Nitrile Amination
71_0	C(C=N)(N)=O	-1	Nitrile Amination
71_0	C(C=N)(NC(C=N)=N)=O	1	Nitrile Amination
73_0	C(N)=O	-1	Nitrile Amination
73_0	C(C(C=N)=N)#N	-1	Nitrile Amination
73_0	C(NC(C(C=N)=N)=N)=O	1	Nitrile Amination
75_0	C(N)=O	-1	Nitrile Amination
75_0	C(C=O)#N	-1	Nitrile Amination
75_0	C(NC(C=O)=N)=O	1	Nitrile Amination
76_0	C#N	-1	Nitrile Amination
76_0	C(NC(C=N)=N)=N	-1	Nitrile Amination
76_0	C(N(C=N)C(C=N)=N)=N	1	Nitrile Amination
77_0	C#N	-1	Nitrile Amination
77_0	C(NC(C=N)=N)=O	-1	Nitrile Amination
77_0	C(N(C=N)C(C=N)=N)=O	1	Nitrile Amination
78_0	C#N	-1	Nitrile Amination
78_0	C(C(N)=N)=N	-1	Nitrile Amination
78_0	C(NC(C=N)=N)=N	1	Nitrile Amination
80_0	C#N	-1	Nitrile Amination
80_0	C(NC=N)=N	-1	Nitrile Amination
80_0	C(N(C=N)C=N)=N	1	Nitrile Amination
82_0	C#N	-1	Nitrile Amination
82_0	C(NC=N)=O	-1	Nitrile Amination
82_0	C(N(C=N)C=N)=O	1	Nitrile Amination
84_0	C#N	-1	Nitrile Amination
84_0	C(C=N)(N)=O	-1	Nitrile Amination
84_0	C(NC(C=N)=O)=N	1	Nitrile Amination
86_0	C#N	-1	HCN Addition to Nitriles
86_0	C(C(C=N)=N)#N	-1	HCN Addition to Nitriles
86_0	C(C(C(C=N)=N)=N)#N	1	HCN Addition to Nitriles
88_0	C#N	-1	HCN Addition to Nitriles
88_0	C(C=O)#N	-1	HCN Addition to Nitriles
88_0	C(C(C=O)=N)#N	1	HCN Addition to Nitriles
89_0	O	-1	Amide Hydrolysis
89_0	C(NC(C=N)=N)=O	-1	Amide Hydrolysis
89_0	C(C(N)=N)=N	1	Amide Hydrolysis
89_0	C(O)=O	1	Amide Hydrolysis
90_0	O	-1	Amide Hydrolysis
90_0	C(NC=N)=O	-1	Amide Hydrolysis
90_0	C(N)=N	1	Amide Hydrolysis
90_0	C(O)=O	1	Amide Hydrolysis
92_0	O	-1	Amide Hydrolysis
92_0	C(C=N)(N)=O	-1	Amide Hydrolysis
92_0	N	1	Amide Hydrolysis
92_0	C(C=N)(O)=O	1	Amide Hydrolysis
94_0	C#N	-1	Cyanohydrin Formation
94_0	C(C=O)#N	-1	Cyanohydrin Formation
94_0	C(C(C#N)O)#N	1	Cyanohydrin Formation
96_0	C#N	-1	Strecker Synthesis
96_0	C(NC(C=N)=N)=N	-1	Strecker Synthesis
96_0	C(C=O)#N	-1	Strecker Synthesis
96_0	O	1	Strecker Synthesis
96_0	C(C(C#N)N(C=N)C(C=N)=N)#N	1	Strecker Synthesis
98_0	C#N	-1	Strecker Synthesis
98_0	C(C(N)=N)=N	-1	Strecker Synthesis
98_0	C(C=O)#N	-1	Strecker Synthesis
98_0	O	1	Strecker Synthesis
98_0	C(C(C#N)NC(C=N)=N)#N	1	Strecker Synthesis
100_0	C#N	-1	Strecker Synthesis
100_0	C(NC=N)=N	-1	Strecker Synthesis
100_0	C(C=O)#N	-1	Strecker Synthesis
100_0	O	1	Strecker Synthesis
100_0	C(C(C#N)N(C=N)C=N)#N	1	Strecker Synthesis
102_0	C#N	-1	Strecker Synthesis
102_0	N	-1	Strecker Synthesis
102_0	C(C=O)#N	-1	Strecker Synthesis
102_0	O	1	Strecker Synthesis
102_0	C(C(C#N)N)#N	1	Strecker Synthesis
104_0	C#N	-1	Strecker Synthesis
104_0	C(N)=N	-1	Strecker Synthesis
104_0	C(C=O)#N	-1	Strecker Synthesis
104_0	O	1	Strecker Synthesis
104_0	C(C(C#N)NC=N)#N	1	Strecker Synthesis
105_0	O	-1	Imine to Carbonyl
105_0	C(NC(C=N)=N)=N	-1	Imine to Carbonyl
105_0	N	1	Imine to Carbonyl
105_0	C(NC(C=N)=N)=O	1	Imine to Carbonyl
106_0	O	-1	Imine to Carbonyl
106_0	C(NC(C=N)=N)=N	-1	Imine to Carbonyl
106_0	N	1	Imine to Carbonyl
106_0	C(NC(C=O)=N)=N	1	Imine to Carbonyl
107_0	O	-1	Imine to Carbonyl
107_0	C(NC(C=N)=N)=N	-1	Imine to Carbonyl
107_0	N	1	Imine to Carbonyl
107_0	C(NC(C=N)=O)=N	1	Imine to Carbonyl
108_0	O	-1	Imine to Carbonyl
108_0	C(NC(C=N)=N)=O	-1	Imine to Carbonyl
108_0	N	1	Imine to Carbonyl
108_0	C(NC(C=O)=N)=O	1	Imine to Carbonyl
110_0	O	-1	Imine to Carbonyl
110_0	C(NC(C=N)=N)=O	-1	Imine to Carbonyl
110_0	N	1	Imine to Carbonyl
110_0	C(NC(C=N)=O)=O	1	Imine to Carbonyl
111_0	O	-1	Imine to Carbonyl
111_0	C(C(N)=N)=N	-1	Imine to Carbonyl
111_0	N	1	Imine to Carbonyl
111_0	C(C(N)=N)=O	1	Imine to Carbonyl
112_0	O	-1	Imine to Carbonyl
112_0	C(C(N)=N)=N	-1	Imine to Carbonyl
112_0	N	1	Imine to Carbonyl
112_0	C(C=N)(N)=O	1	Imine to Carbonyl
112_1	O	-1	Amidine to Amide Hydrolysis
112_1	C(C(N)=N)=N	-1	Amidine to Amide Hydrolysis
112_1	N	1	Amidine to Amide Hydrolysis
112_1	C(C=N)(N)=O	1	Amidine to Amide Hydrolysis
113_0	O	-1	Imine to Carbonyl
113_0	C(NC=N)=N	-1	Imine to Carbonyl
113_0	N	1	Imine to Carbonyl
113_0	C(NC=N)=O	1	Imine to Carbonyl
115_0	O	-1	Imine to Carbonyl
115_0	C(NC=N)=O	-1	Imine to Carbonyl
115_0	N	1	Imine to Carbonyl
115_0	C(NC=O)=O	1	Imine to Carbonyl
116_0	O	-1	Imine to Carbonyl
116_0	C(C(C=N)=N)#N	-1	Imine to Carbonyl
116_0	N	1	Imine to Carbonyl
116_0	C(C(C=O)=N)#N	1	Imine to Carbonyl
118_0	O	-1	Imine to Carbonyl
118_0	C(C(C=N)=N)#N	-1	Imine to Carbonyl
118_0	N	1	Imine to Carbonyl
118_0	C(C(C=N)=O)#N	1	Imine to Carbonyl
120_0	O	-1	Imine to Carbonyl
120_0	C(C=N)(N)=O	-1	Imine to Carbonyl
120_0	N	1	Imine to Carbonyl
120_0	C(C(N)=O)=O	1	Imine to Carbonyl
121_0	O	-1	Amidine to Amide Hydrolysis
121_0	C(NC(C=N)=N)=N	-1	Amidine to Amide Hydrolysis
121_0	C(N)=O	1	Amidine to Amide Hydrolysis
121_0	C(C(N)=N)=N	1	Amidine to Amide Hydrolysis
122_0	O	-1	Amidine to Amide Hydrolysis
122_0	C(NC(C=N)=N)=N	-1	Amidine to Amide Hydrolysis
122_0	C(N)=N	1	Amidine to Amide Hydrolysis
122_0	C(C=N)(N)=O	1	Amidine to Amide Hydrolysis
123_0	O	-1	Amidine to Amide Hydrolysis
123_0	C(NC(C=N)=N)=O	-1	Amidine to Amide Hydrolysis
123_0	C(N)=O	1	Amidine to Amide Hydrolysis
123_0	C(C=N)(N)=O	1	Amidine to Amide Hydrolysis
124_0	O	-1	Amidine to Amide Hydrolysis
124_0	C(NC=N)=N	-1	Amidine to Amide Hydrolysis
124_0	C(N)=N	1	Amidine to Amide Hydrolysis
124_0	C(N)=O	1	Amidine to Amide Hydrolysis
125_0	O	-1	Amidine to Amide Hydrolysis
125_0	C(NC=N)=O	-1	Amidine to Amide Hydrolysis
125_0	C(N)=O	1	Amidine to Amide Hydrolysis
125_0	C(N)=O	1	Amidine to Amide Hydrolysis
127_0	O	-1	Nitrile Hydrolysis
127_0	C(C(C=N)=N)#N	-1	Nitrile Hydrolysis
127_0	C(C(C=N)=N)(N)=O	1	Nitrile Hydrolysis
128_0	O	-1	Nitrile Hydrolysis
128_0	C(C=O)#N	-1	Nitrile Hydrolysis
128_0	C(C(N)=O)=O	1	Nitrile Hydrolysis
130_0	C(C(N)=N)=O	-1	Knoevenagel C
130_0	C(C(C#N)O)#N	-1	Knoevenagel C
130_0	C(C(C#N)(C(C(N)=N)O)O)#N	1	Knoevenagel C
130_1	C(C(N)=N)=O	-1	Knoevenagel H
130_1	C(C(C#N)O)#N	-1	Knoevenagel H
130_1	C(C(C#N)(C(C(N)=N)O)O)#N	1	Knoevenagel H
132_0	C(C(N)=N)=O	-1	Knoevenagel C
132_0	C(C(C#N)N)#N	-1	Knoevenagel C
132_0	C(C(C#N)(C(C(N)=N)O)N)#N	1	Knoevenagel C
132_1	C(C(N)=N)=O	-1	Knoevenagel H
132_1	C(C(C#N)N)#N	-1	Knoevenagel H
132_1	C(C(C#N)(C(C(N)=N)O)N)#N	1	Knoevenagel H
134_0	C(C(N)=N)=O	-1	Knoevenagel C
134_0	C(C(C#N)NC=N)#N	-1	Knoevenagel C
134_0	C(C(C#N)(C(C(N)=N)O)NC=N)#N	1	Knoevenagel C
134_1	C(C(N)=N)=O	-1	Knoevenagel H
134_1	C(C(C#N)NC=N)#N	-1	Knoevenagel H
134_1	C(C(C#N)(C(C(N)=N)O)NC=N)#N	1	Knoevenagel H
136_0	C(NC(C=O)=N)=N	-1	Knoevenagel C
136_0	C(C(C#N)O)#N	-1	Knoevenagel C
136_0	C(C(C#N)(C(C(NC=N)=N)O)O)#N	1	Knoevenagel C
136_1	C(NC(C=O)=N)=N	-1	Knoevenagel H
136_1	C(C(C#N)O)#N	-1	Knoevenagel H
136_1	C(C(C#N)(C(C(NC=N)=N)O)O)#N	1	Knoevenagel H
138_0	C(NC(C=O)=N)=N	-1	Knoevenagel C
138_0	C(C(C#N)N)#N	-1	Knoevenagel C
138_0	C(C(C#N)(C(C(NC=N)=N)O)N)#N	1	Knoevenagel C
138_1	C(NC(C=O)=N)=N	-1	Knoevenagel H
138_1	C(C(C#N)N)#N	-1	Knoevenagel H
138_1	C(C(C#N)(C(C(NC=N)=N)O)N)#N	1	Knoevenagel H
140_0	C(NC(C=O)=N)=O	-1	Knoevenagel C
140_0	C(C(C#N)O)#N	-1	Knoevenagel C
140_0	C(C(C#N)(C(C(NC=O)=N)O)O)#N	1	Knoevenagel C
140_1	C(NC(C=O)=N)=O	-1	Knoevenagel H
140_1	C(C(C#N)O)#N	-1	Knoevenagel H
140_1	C(C(C#N)(C(C(NC=O)=N)O)O)#N	1	Knoevenagel H
142_0	C(NC(C=O)=N)=O	-1	Knoevenagel C
142_0	C(C(C#N)N)#N	-1	Knoevenagel C
142_0	C(C(C#N)(C(C(NC=O)=N)O)N)#N	1	Knoevenagel C
142_1	C(NC(C=O)=N)=O	-1	Knoevenagel H
142_1	C(C(C#N)N)#N	-1	Knoevenagel H
142_1	C(C(C#N)(C(C(NC=O)=N)O)N)#N	1	Knoevenagel H
144_0	C(C(C=O)=N)#N	-1	Knoevenagel C
144_0	C(C(C#N)O)#N	-1	Knoevenagel C
144_0	C(C(C#N)(C(C(C#N)=N)O)O)#N	1	Knoevenagel C
144_1	C(C(C=O)=N)#N	-1	Knoevenagel H
144_1	C(C(C#N)O)#N	-1	Knoevenagel H
144_1	C(C(C#N)(C(C(C#N)=N)O)O)#N	1	Knoevenagel H
146_0	C(C(C=O)=N)#N	-1	Knoevenagel C
146_0	C(C(C#N)N)#N	-1	Knoevenagel C
146_0	C(C(C#N)(C(C(C#N)=N)O)N)#N	1	Knoevenagel C
146_1	C(C(C=O)=N)#N	-1	Knoevenagel H
146_1	C(C(C#N)N)#N	-1	Knoevenagel H
146_1	C(C(C#N)(C(C(C#N)=N)O)N)#N	1	Knoevenagel H
148_0	C(C(C=O)=N)#N	-1	Knoevenagel C
148_0	C(C(C#N)NC=N)#N	-1	Knoevenagel C
148_0	C(C(C#N)(C(C(C#N)=N)O)NC=N)#N	1	Knoevenagel C
148_1	C(C(C=O)=N)#N	-1	Knoevenagel H
148_1	C(C(C#N)NC=N)#N	-1	Knoevenagel H
148_1	C(C(C#N)(C(C(C#N)=N)O)NC=N)#N	1	Knoevenagel H
150_0	C(C(C#N)O)#N	-1	Knoevenagel C
150_0	C(C(C=N)=O)#N	-1	Knoevenagel C
150_0	C(C(C#N)(C(C#N)(C=N)O)O)#N	1	Knoevenagel C
150_1	C(C(C#N)O)#N	-1	Knoevenagel H
150_1	C(C(C=N)=O)#N	-1	Knoevenagel H
150_1	C(C(C#N)(C(C#N)(C=N)O)O)#N	1	Knoevenagel H
152_0	C(C(C#N)O)#N	-1	Knoevenagel C
152_0	C(C(N)=O)=O	-1	Knoevenagel C
152_0	C(C(C#N)(C(C(N)=O)O)O)#N	1	Knoevenagel C
152_1	C(C(C#N)O)#N	-1	Knoevenagel H
152_1	C(C(N)=O)=O	-1	Knoevenagel H
152_1	C(C(C#N)(C(C(N)=O)O)O)#N	1	Knoevenagel H
154_0	C(C(C#N)N)#N	-1	Knoevenagel C
154_0	C(C(C=N)=O)#N	-1	Knoevenagel C
154_0	C(C(C#N)(C(C#N)(C=N)O)N)#N	1	Knoevenagel C
154_1	C(C(C#N)N)#N	-1	Knoevenagel H
154_1	C(C(C=N)=O)#N	-1	Knoevenagel H
154_1	C(C(C#N)(C(C#N)(C=N)O)N)#N	1	Knoevenagel H
156_0	C(C(C#N)N)#N	-1	Knoevenagel C
156_0	C(C(N)=O)=O	-1	Knoevenagel C
156_0	C(C(C#N)(C(C(N)=O)O)N)#N	1	Knoevenagel C
156_1	C(C(C#N)N)#N	-1	Knoevenagel H
156_1	C(C(N)=O)=O	-1	Knoevenagel H
156_1	C(C(C#N)(C(C(N)=O)O)N)#N	1	Knoevenagel H
158_0	C(C(C#N)NC=N)#N	-1	Knoevenagel C
158_0	C(C(C=N)=O)#N	-1	Knoevenagel C
158_0	C(C(C#N)(C(C#N)(C=N)O)NC=N)#N	1	Knoevenagel C
158_1	C(C(C#N)NC=N)#N	-1	Knoevenagel H
158_1	C(C(C=N)=O)#N	-1	Knoevenagel H
158_1	C(C(C#N)(C(C#N)(C=N)O)NC=N)#N	1	Knoevenagel H
160_0	C(C(C#N)NC=N)#N	-1	Knoevenagel C
160_0	C(C(N)=O)=O	-1	Knoevenagel C
160_0	C(C(C#N)(C(C(N)=O)O)NC=N)#N	1	Knoevenagel C
160_1	C(C(C#N)NC=N)#N	-1	Knoevenagel H
160_1	C(C(N)=O)=O	-1	Knoevenagel H
160_1	C(C(C#N)(C(C(N)=O)O)NC=N)#N	1	Knoevenagel H
162_0	C(C=O)#N	-1	Knoevenagel C
162_0	C(C(C#N)O)#N	-1	Knoevenagel C
162_0	C(C(C#N)(C(C#N)O)O)#N	1	Knoevenagel C
162_1	C(C=O)#N	-1	Knoevenagel H
162_1	C(C(C#N)O)#N	-1	Knoevenagel H
162_1	C(C(C#N)(C(C#N)O)O)#N	1	Knoevenagel H
164_0	C(C=O)#N	-1	Knoevenagel C
164_0	C(C(C#N)NC(C=N)=N)#N	-1	Knoevenagel C
164_0	C(C(C#N)(C(C#N)O)NC(C=N)=N)#N	1	Knoevenagel C
164_1	C(C=O)#N	-1	Knoevenagel H
164_1	C(C(C#N)NC(C=N)=N)#N	-1	Knoevenagel H
164_1	C(C(C#N)(C(C#N)O)NC(C=N)=N)#N	1	Knoevenagel H
166_0	C(C=O)#N	-1	Knoevenagel C
166_0	C(C(C#N)N(C=N)C=N)#N	-1	Knoevenagel C
166_0	C(C(C#N)(C(C#N)O)N(C=N)C=N)#N	1	Knoevenagel C
166_1	C(C=O)#N	-1	Knoevenagel H
166_1	C(C(C#N)N(C=N)C=N)#N	-1	Knoevenagel H
166_1	C(C(C#N)(C(C#N)O)N(C=N)C=N)#N	1	Knoevenagel H
168_0	C(C=O)#N	-1	Knoevenagel C
168_0	C(C(C#N)N)#N	-1	Knoevenagel C
168_0	C(C(C#N)(C(C#N)O)N)#N	1	Knoevenagel C
168_1	C(C=O)#N	-1	Knoevenagel H
168_1	C(C(C#N)N)#N	-1	Knoevenagel H
168_1	C(C(C#N)(C(C#N)O)N)#N	1	Knoevenagel H
170_0	C(C=O)#N	-1	Knoevenagel C
170_0	C(C(C#N)NC=N)#N	-1	Knoevenagel C
170_0	C(C(C#N)(C(C#N)O)NC=N)#N	1	Knoevenagel C
170_1	C(C=O)#N	-1	Knoevenagel H
170_1	C(C(C#N)NC=N)#N	-1	Knoevenagel H
170_1	C(C(C#N)(C(C#N)O)NC=N)#N	1	Knoevenagel H
172_0	C#N	-1	HCN to Ketone
172_0	C(C(C=N)=O)#N	-1	HCN to Ketone
172_0	C(C(C#N)(C=N)O)#N	1	HCN to Ketone
172_1	C#N	-1	Cyanohydrin Formation
172_1	C(C(C=N)=O)#N	-1	Cyanohydrin Formation
172_1	C(C(C#N)(C=N)O)#N	1	Cyanohydrin Formation
174_0	C(C(C(N)=N)=N)=N	-1	Nitrile Amination
174_0	C(C(C=O)=N)#N	-1	Nitrile Amination
174_0	C(C(C(NC(C(C=N)=N)=N)=N)=N)=O	1	Nitrile Amination
176_0	C(C(C(N)=N)=N)=N	-1	Nitrile Amination
176_0	C(C(C#N)O)#N	-1	Nitrile Amination
176_0	C(C(C(NC(C(C=N)=N)=N)=N)O)#N	1	Nitrile Amination
178_0	C(C(C(N)=N)=N)=N	-1	Nitrile Amination
178_0	C(C(C#N)N)#N	-1	Nitrile Amination
178_0	C(C(C(NC(C(C=N)=N)=N)=N)N)#N	1	Nitrile Amination
180_0	C(C(C(N)=N)=N)=N	-1	Nitrile Amination
180_0	C(C(C=N)=O)#N	-1	Nitrile Amination
180_0	C(C(C(NC(C(C=N)=O)=N)=N)=N)=N	1	Nitrile Amination
182_0	C(C(N)=N)=O	-1	Nitrile Amination
182_0	C(C(C(C=N)=N)=N)#N	-1	Nitrile Amination
182_0	C(C(NC(C(C(C=N)=N)=N)=N)=N)=O	1	Nitrile Amination
184_0	C(C(N)=N)=O	-1	Nitrile Amination
184_0	C(C(C=O)=N)#N	-1	Nitrile Amination
184_0	C(C(NC(C(C=O)=N)=N)=N)=O	1	Nitrile Amination
186_0	C(C(N)=N)=O	-1	Nitrile Amination
186_0	C(C(C#N)O)#N	-1	Nitrile Amination
186_0	C(C(C(NC(C=O)=N)=N)O)#N	1	Nitrile Amination
188_0	C(C(N)=N)=O	-1	Nitrile Amination
188_0	C(C(C#N)N)#N	-1	Nitrile Amination
188_0	C(C(C(NC(C=O)=N)=N)N)#N	1	Nitrile Amination
190_0	C(C(N)=N)=O	-1	Nitrile Amination
190_0	C(C(C#N)NC=N)#N	-1	Nitrile Amination
190_0	C(C(C(NC(C=O)=N)=N)NC=N)#N	1	Nitrile Amination
192_0	C(C(N)=N)=O	-1	Nitrile Amination
192_0	C(C(C=N)=O)#N	-1	Nitrile Amination
192_0	C(C(NC(C(C=N)=O)=N)=N)=O	1	Nitrile Amination
194_0	C(NC(C=O)=N)=N	-1	Nitrile Amination
194_0	C(C(C=O)=N)#N	-1	Nitrile Amination
194_0	C(N(C(C=O)=N)C(C(C=O)=N)=N)=N	1	Nitrile Amination
196_0	C(NC(C=O)=N)=N	-1	Nitrile Amination
196_0	C(C(C#N)O)#N	-1	Nitrile Amination
196_0	C(C(C(N(C=N)C(C=O)=N)=N)O)#N	1	Nitrile Amination
198_0	C(NC(C=O)=N)=N	-1	Nitrile Amination
198_0	C(C(C#N)N)#N	-1	Nitrile Amination
198_0	C(C(C(N(C=N)C(C=O)=N)=N)N)#N	1	Nitrile Amination
200_0	C(NC(C=O)=N)=N	-1	Nitrile Amination
200_0	C(C(C=N)=O)#N	-1	Nitrile Amination
200_0	C(N(C(C=O)=N)C(C(C=N)=O)=N)=N	1	Nitrile Amination
202_0	C(NC(C=O)=N)=O	-1	Nitrile Amination
202_0	C(C(C=O)=N)#N	-1	Nitrile Amination
202_0	C(N(C(C=O)=N)C(C(C=O)=N)=N)=O	1	Nitrile Amination
204_0	C(NC(C=O)=N)=O	-1	Nitrile Amination
204_0	C(C(C#N)O)#N	-1	Nitrile Amination
204_0	C(C(C(N(C=O)C(C=O)=N)=N)O)#N	1	Nitrile Amination
206_0	C(NC(C=O)=N)=O	-1	Nitrile Amination
206_0	C(C(C#N)N)#N	-1	Nitrile Amination
206_0	C(C(C(N(C=O)C(C=O)=N)=N)N)#N	1	Nitrile Amination
208_0	C(NC(C=O)=N)=O	-1	Nitrile Amination
208_0	C(C(C=N)=O)#N	-1	Nitrile Amination
208_0	C(N(C(C=O)=N)C(C(C=N)=O)=N)=O	1	Nitrile Amination
210_0	C(NC(C=N)=O)=N	-1	Nitrile Amination
210_0	C(C(C=O)=N)#N	-1	Nitrile Amination
210_0	C(N(C(C=N)=O)C(C(C=O)=N)=N)=N	1	Nitrile Amination
212_0	C(NC(C=N)=O)=N	-1	Nitrile Amination
212_0	C(C(C#N)O)#N	-1	Nitrile Amination
212_0	C(C(C(N(C=N)C(C=N)=O)=N)O)#N	1	Nitrile Amination
214_0	C(NC(C=N)=O)=N	-1	Nitrile Amination
214_0	C(C(C#N)N)#N	-1	Nitrile Amination
214_0	C(C(C(N(C=N)C(C=N)=O)=N)N)#N	1	Nitrile Amination
216_0	C(NC(C=N)=O)=N	-1	Nitrile Amination
216_0	C(C(C=N)=O)#N	-1	Nitrile Amination
216_0	C(N(C(C=N)=O)C(C(C=N)=O)=N)=N	1	Nitrile Amination
218_0	C(C(C(C=N)=N)=N)#N	-1	Nitrile Amination
218_0	C(C(C#N)N)#N	-1	Nitrile Amination
218_0	C(C(C#N)NC(C(C(C=N)=N)=N)=N)#N	1	Nitrile Amination
220_0	C(C(C(C=N)=N)=N)#N	-1	Nitrile Amination
220_0	C(NC=O)=O	-1	Nitrile Amination
