Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G2	C(C(CO)(C(CO)O)O)=O	XUSNIIKGKKSRDZ	80.7766	-2.7694	0.471	5	4	97.99	-2.7515	5	142.77	150.05282342	C5H10O5	5	10	5	1.0	2.0	1.0	1.312851771445856
G2	C(C(C(CN)O)O)(O)=O	WITVYMTUWTVRND	49.6353	-4.4852	0.23	5	4	103.78	1.0647	5	126.42	135.053157768	C4H9NO4	4	9	4	1.25	2.25	1.0	1.0455576831543065
G2	C(C(C(CO)NCC=O)O)=O	GECVMGDGBBOZSR	96.9656	-3.0023	0.073	5	3	86.63	-0.57747	5	160.06	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9251595620460952
G2	C(C(C(CO)N)O)=O	KXMAOQJMLAAVJY	60.4774	-2.6211	-0.003	4	3	83.55	-5.6063	4	119.87	119.058243148	C4H9NO3	4	9	3	1.0	2.25	0.75	1.0665998928988352
G2	C1C(C(C(O)O1)O)O	FMAORJIQYMIRHF	770.821	-1.5087	-0.007	4	3	69.92	-3.7555	4	109.35	120.04225873600001	C4H8O4	4	8	4	1.0	2.0	1.0	0.9080774686863653
G3	C1(CNCC(C1O)O)=O	PSUSVGBSODGBTL	88.156	-1.6681	0.021	4	3	69.56	2.986	4	125.47	131.058243148	C5H9NO3	5	9	3	0.8	1.8	0.6	0.965903279082638
G3	C(C1C(C(CN1)O)O)=O	OGYDNRAJWUFKAN	87.9401	-2.116	-0.143	4	3	69.56	0.34231	4	127.18	131.058243148	C5H9NO3	5	9	3	0.8	1.8	0.6	0.9705415029723409
G3	C(C1C(C(C(CO)N1)O)O)=O	JOIYHICQTODJOT	114.111	-2.718	-0.014	5	4	89.79	-1.1535	5	152.9	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	1.249408367259245
G3	C(CC(C(C(CN)O)N)O)=O	KWDCSBRDQCQHKH	65.3827	-3.1319	-0.22	5	4	109.57	-1.5319	5	169.94	162.100442308	C6H14N2O3	6	14	3	0.8333333333333334	2.3333333333333335	0.5	0.9982466396366233
G3	C(CO)(C(C(C(CO)N)O)O)=O	BKWXDOXHLINVQC	103.342	-3.5748	0.419	6	5	124.01	-1.2666	6	173.23	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.6231469431488998
G3	C(CN)(C(C(C(CO)N)O)O)=O	IYXIHIRGJNTXQT	115.445	-3.9726	0.343	6	5	129.8	-2.358	6	178.28	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G3	C(CO)(C(C(C(CO)N)O)N)=O	NGRFFJHDPIXBCS	111.617	-3.9726	0.343	6	5	129.8	-4.1948	6	177.53	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G3	C(C(C=O)C(C(CO)N)O)=O	TYEPXMQCSLBUQN	31.2095	-3.0874	-0.141	5	3	100.62	-5.6063	5	159.47	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9326106235795483
G3	C(C(CC(C(CO)N)O)=O)=O	XGYVTXGBKAEKSN	63.0281	-2.7653	-0.195	5	3	100.62	-5.0932	5	160.41	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472246
G3	C(CC(C(CO)N)O)=O	REQIOPDLGNSWSP	45.4698	-2.1667	-0.273	4	3	83.55	-4.8734	4	138.95	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.68795146793358
G3	C(CC(C(C(CN)O)O)O)=O	SKHQXBWWPZVTBL	71.6713	-2.7341	-0.144	5	4	103.78	-2.1929	5	164.32	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9668183322204843
G3	C(CC(C(C(CO)O)N)O)=O	WCLOIEVAMMWGKD	61.033	-2.7341	-0.144	5	4	103.78	-1.5855	5	164.18	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9668183322204852
G3	C(C(C(C(CO)=O)O)O)=O	XIIKTJZKWRJKSI	80.4566	-2.8219	0.151	5	3	94.83	-1.1285	5	136.27	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	1.1729555245963417
G3	C(C(C(C(CN)=O)O)O)=O	YRBZBJHRIGQRSX	91.0735	-3.2197	0.075	5	3	100.62	-2.0469	5	141.54	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	1.2043838320124804
G3	C(C(C(C(CO)=O)N)O)=O	QWVSJAOISGILAV	102.83	-3.2197	0.075	5	3	100.62	-3.1158	5	142.04	147.053157768	C5H9NO4	5	9	4	1.0	1.8	0.8	1.2043838320124804
G3	C(C(C(C=O)O)N)(C(CO)O)=O	AJMCRODHPLSBIB	115.509	-3.7871	0.204	6	4	120.85	-3.5892	6	166.93	177.063722452	C6H11NO5	6	11	5	1.0	1.8333333333333333	0.8333333333333334	1.4832506962993854
G3	C(CO)(C(C(CO)(CN)O)O)=O	YJJIGISOUUDFAW	101.7	-3.5535	0.688	6	5	124.01	1.5371	6	174.03	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.621960264825155
G3	C(CN)(C(C(CO)(CO)O)O)=O	CRISNEGXHCJDRX	117.264	-3.5535	0.688	6	5	124.01	-1.0189	6	174.9	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.621960264825154
G3	C(CO)(C(C(CO)(CO)O)N)=O	RKOMMPNHRBOXSS	123.036	-3.5535	0.688	6	5	124.01	-2.7159	6	174.26	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.621960264825155
G3	C(CC(C(C(CO)=O)O)O)=O	DPJVCISCLBZLDP	60.8729	-2.3675	-0.119	5	3	94.83	-0.51952	5	153.7	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G3	C(C(C=O)C(CO)(CO)O)=O	HWDQZMAZCTUFGO	24.6572	-2.6683	0.204	5	3	94.83	-4.2201	5	153.7	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.8999956378396644
G3	C(C(C)(C(C(CO)=O)O)O)=O	HCDKHGUYCIRFGC	86.0292	-2.4413	0.042	5	3	94.83	-0.52167	5	151.98	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7908555540651285
G3	C(C)(C(C(C(CO)=O)O)O)=O	KFHNTUHHTDAEOF	90.2161	-2.2815	-0.063	5	3	94.83	1.7739	5	149.85	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7908555540651285
G3	C(C(CC(CO)(CO)O)=O)=O	GBYNVYGBOCCFCK	62.7861	-2.3462	0.15	5	3	94.83	-7.593	5	155.64	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7931204213073412
G3	C(CO)(C(C(C)O)O)=O	MRKRITSFTIHTAQ	62.148	-1.6829	-0.141	4	3	77.76	0.76382	4	132.86	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.6530716149514837
G3	C(CC(CO)(CO)O)=O	RLJYTLNHFAJLAE	40.1369	-1.7476	0.072	4	3	77.76	-7.1366	4	133.07	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.6553364821936964
G3	C(CO)(C(C(C(CN)O)O)O)=O	AOPNPKRMTASTLC	101.17	-3.5748	0.419	6	5	124.01	1.4569	6	174.1	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.6231469431488998
G3	C(C(C(C)O)O)(C(CO)O)=O	IWASYLACXSGJPG	75.7726	-2.2503	-0.012	5	4	97.99	-0.13089	5	158.02	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9319384792383887
G3	C(CC(CO)(C(CO)O)O)=O	IDBTYBMNHBMAOU	56.9489	-2.315	0.201	5	4	97.99	-5.2062	5	161.16	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9342033464806009
G3	C(CN)(C(C(CO)(CN)O)O)=O	AGNNHWCBEUMHDN	120.405	-3.9513	0.612	6	5	129.8	0.43113	6	179.73	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.6533885722412927
G3	C(CO)(C(C(CO)(CN)O)N)=O	SIQKLYFCQUAREL	136.039	-3.9513	0.612	6	5	129.8	-1.3675	6	178.49	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.6533885722412927
G3	C(CC(C(C(CN)=O)O)O)=O	RWAJAMVSHPQTTE	74.0406	-2.7653	-0.195	5	3	100.62	-1.3709	5	158.86	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472246
G3	C(CC(C(C(CO)=O)N)O)=O	OEVVJWOUJIUREO	65.8143	-2.7653	-0.195	5	3	100.62	-2.4713	5	158.6	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472246
G3	C(C(C=O)C(CO)(CN)O)=O	ZFLFRQNBEVKBDV	21.2322	-3.0661	0.128	5	3	100.62	-2.678	5	159.28	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9314239452558034
G3	C(C(C)(C(C(CN)=O)O)O)=O	FHYSZSPWXQFGGH	102.815	-2.8391	-0.034	5	3	100.62	-1.2608	5	157.45	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8222838614812666
G3	C(C(C)(C(C(CO)=O)N)O)=O	MSKONFCVYLNJPN	100.582	-2.8391	-0.034	5	3	100.62	-7.6463	5	158.4	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8222838614812669
G3	C(C)(C(C(C(CN)=O)O)O)=O	SQOIZOFSPPKOGH	86.9095	-2.6793	-0.139	5	3	100.62	0.94331	5	157.9	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8222838614812666
G3	C(CO)(C(C(C(C)=O)O)N)=O	QZRMXSVZXCRGAO	98.335	-2.6793	-0.139	5	3	100.62	-0.23919	5	158.32	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8222838614812673
G3	C(C(CC(CO)(CN)O)=O)=O	OMPVMQXVAIVXEY	66.7208	-2.744	0.074	5	3	100.62	-6.0464	5	158.75	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8245487287234791
G3	C(CN)(C(C(C)O)O)=O	PPFTYFJBDQDNLS	83.0668	-2.0807	-0.217	4	3	83.55	-0.068344	4	138.08	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.6844999223676227
G3	C(CO)(C(C(C)O)N)=O	CXFDMCGOFSDJFK	72.8433	-2.0807	-0.217	4	3	83.55	-6.0617	4	137.7	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.6844999223676218
G3	C(CC(CO)(CN)O)=O	BCDIGRSIKYETOL	37.6731	-2.1454	-0.004	4	3	83.55	-5.6031	4	138.55	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.6867647896098348
G3	C(CN)(C(C(C(CN)O)O)O)=O	QHZCJOJZOOJVFU	119.026	-3.9726	0.343	6	5	129.8	0.4905	6	179.23	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G3	C(CO)(C(C(C(CN)O)O)N)=O	FMTIPXRUFBJTGW	125.039	-3.9726	0.343	6	5	129.8	-0.79042	6	178.06	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G3	C(C(CO)O)(C(C(C)O)N)=O	VHAPTBUJKSFOAY	99.2379	-2.6481	-0.088	5	4	103.78	-6.4295	5	166.59	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9633667866545272
G3	C(CC(CN)(C(CO)O)O)=O	LBTUWKWHCNBHBP	62.4369	-2.7128	0.125	5	4	103.78	-2.0457	5	165.96	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9656316538967392
G3	C(CC(C(CO)(CO)O)O)=O	HQMRFNOKWQUHQC	68.4619	-2.315	0.201	5	4	97.99	-3.4615	5	160.09	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9342033464806007
G3	C(C(C=O)C(C(CN)O)O)=O	VPCLNTDBLHAJNA	35.3365	-3.0874	-0.141	5	3	100.62	-3.0054	5	160.23	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9326106235795483
G3	C(C(CC(C(CN)O)O)=O)=O	KEZKOUJRKCLMLA	74.0508	-2.7653	-0.195	5	3	100.62	-2.389	5	159.84	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472246
G3	C(CC(C(CN)O)O)=O	GRAYIZYZTZDMHO	31.4326	-2.1667	-0.273	4	3	83.55	-2.229	4	137.96	133.073893212	C5H11NO3	5	11	3	0.8	2.2	0.6	0.68795146793358
G3	C(CC(C(C(CO)N)O)O)=O	MYNDUSHUEWHKOA	63.6893	-2.7341	-0.144	5	4	103.78	-4.6832	5	165.13	163.084457896	C6H13NO4	6	13	4	0.8333333333333334	2.1666666666666665	0.6666666666666666	0.9668183322204847
G3	C(CN)(C(C(C(CO)O)O)O)=O	XBBIACPUMILHFE	112.411	-3.5748	0.419	6	5	124.01	0.65397	6	172.59	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.623146943148899
G3	C(CO)(C(C(C(CO)O)O)N)=O	WENKHRNUXJHGLX	106.98	-3.5748	0.419	6	5	124.01	-0.75272	6	172.49	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.6231469431488998
G3	C(C(C=O)C(C(CO)O)O)=O	AKTMIDGTSNJTSP	17.3953	-2.6896	-0.065	5	3	94.83	-3.2748	5	155.0	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.9011823161634097
G3	C(C(CC(C(CO)O)O)=O)=O	ZGCHLOWZNKRZSN	61.872	-2.3675	-0.119	5	3	94.83	-2.6094	5	154.91	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G3	C(CC(C(CO)O)O)=O	ASJSAQIRZKANQN	40.2086	-1.7689	-0.197	4	3	77.76	-2.4886	4	133.16	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.6565231605174416
G3	C(CC(C(C(CO)O)O)O)=O	VRYALKFFQXWPIH	61.0894	-2.3363	-0.068	5	4	97.99	-2.1384	5	159.17	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9353900248043464
G3	C(C(C(C(C(CN)O)N)O)N)=O	MRRZYOMOIUDFAO	139.711	-4.5515	0.103	6	5	135.59	-2.2797	6	183.34	177.11134134	C6H15N3O3	6	15	3	1.0	2.5	0.5	1.6871902363049225
G3	C(C(C(C(CO)N)O)N)=O	WQGGDNMZQLYAIJ	98.1568	-3.5863	0.05	5	4	109.57	-5.6063	5	153.03	148.084792244	C5H12N2O3	5	12	3	1.0	2.4	0.6	1.3768950646018798
G3	C(C(C(C(C(CN)O)O)O)N)=O	GXAVXHQQZLYQMO	114.574	-4.1537	0.179	6	5	129.8	-2.0091	6	179.8	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.6557619288887837
G3	C(C(C(C(C(CO)O)N)O)N)=O	BCHSITVTOAFIPR	120.471	-4.1537	0.179	6	5	129.8	-2.318	6	179.6	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.6557619288887837
G3	C(C(C(CO)(CO)O)N)=O	ZSXYDPAMQLXZSJ	669.561	-3.1672	0.395	5	4	103.78	-4.215	5		149.068807832	C5H11NO4	5	11	4	1.0	2.2	0.8	1.3442800788619957
G3	C(CO)(C(C(CN)O)O)=O	NSKJHRGIUMZEHF	89.1955	-3.0074	0.29	5	4	103.78	1.1992	5	145.62	149.068807832	C5H11NO4	5	11	4	1.0	2.2	0.8	1.3442800788619949
G3	C(C(C(CO)(C(CO)O)O)N)=O	BSZQLDXZWYISLD	121.059	-3.7346	0.524	6	5	124.01	-2.6367	6	172.61	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.6231469431489
G3	C(C(C(CN)O)O)(C(CO)O)=O	ZEUGDKYVUVLZTO	113.705	-3.5748	0.419	6	5	124.01	0.26715	6	170.64	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.6231469431488992
G3	C(C(C(CN)(CO)O)N)=O	ASMJPAWXLLYEGB	100.398	-3.565	0.319	5	4	109.57	-2.8552	5	152.2	148.084792244	C5H12N2O3	5	12	3	1.0	2.4	0.6	1.375708386278134
G3	C(CN)(C(C(CN)O)O)=O	VZZJVRSIHGEVPT	93.6901	-3.4052	0.214	5	4	109.57	0.20324	5	153.63	148.084792244	C5H12N2O3	5	12	3	1.0	2.4	0.6	1.3757083862781339
G3	C(CO)(C(C(CN)O)N)=O	UBYNXIGHTJSTMH	94.2239	-3.4052	0.214	5	4	109.57	-0.96382	5	152.89	148.084792244	C5H12N2O3	5	12	3	1.0	2.4	0.6	1.375708386278134
G3	C(C(C(CN)(C(CO)O)O)N)=O	LTJICWLEGLOXNN	121.53	-4.1324	0.448	6	5	129.8	-2.6896	6	179.58	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G3	C(C(CO)O)(C(C(CN)O)N)=O	OHFDQMUPUZOXSD	113.691	-3.9726	0.343	6	5	129.8	-1.4373	6	178.69	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.654575250565038
G3	C(C(C(CNCC=O)O)N)=O	QJTNNTOOOXBQFZ	110.903	-3.4001	-0.003	5	3	92.42	0.50687	5	165.77	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9565878694622344
G3	C(C(C(CN)O)NCC=O)=O	YLEVJUSOCIAMDO	105.579	-3.4001	-0.003	5	3	92.42	-1.3339	5	165.19	160.084792244	C6H12N2O3	6	12	3	0.8333333333333334	2.0	0.5	0.9565878694622346
G3	C(C(C(C(CO)(CO)O)O)N)=O	IPEVWGCBOFEPDL	125.814	-3.7346	0.524	6	5	124.01	-3.0895	6	175.7	179.079372516	C6H13NO5	6	13	5	1.0	2.1666666666666665	0.8333333333333334	1.6231469431488998
G3	C(C(CCO)(C(C=O)N)O)=O	ODILWJGXAOWKPR	95.5203	-2.9251	-0.09	5	3	100.62	-5.0759	5	160.66	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472253
G3	C(C(C(C(CCO)=O)O)N)=O	RBDNNFSBBBQPHT	72.485	-2.7653	-0.195	5	3	100.62	-3.0129	5	159.58	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472248
G3	C(C(C(CO)C(CN)O)=O)=O	KAYFMIAIBMIIQD	25.9606	-2.9063	0.023	5	3	100.62	-2.2367	5	158.09	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9314239452558032
G3	C(CC(C(C(C=O)N)O)O)=O	YBOLBHFYGABWMJ	83.1548	-2.9464	-0.359	5	3	100.62	-1.3806	5	159.59	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8269220853709699
G3	C(C(C(CC(C=O)O)O)N)=O	AHGCTZMUBPZLOK	66.2086	-2.9464	-0.359	5	3	100.62	-2.584	5	157.45	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8269220853709701
G3	C(C(C(CN)O)C(C=O)O)=O	RWMSZEVIXBQAJL	37.2965	-3.0874	-0.141	5	3	100.62	-2.8904	5	159.58	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.932610623579548
G3	C(C(C(CC(CO)=O)O)N)=O	VNBYXOQOCGWZFJ	67.707	-2.7653	-0.195	5	3	100.62	-3.0716	5	157.83	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472248
G3	C(CC(CO)(C(C=O)N)O)=O	WKIWQZKYQRMNFP	83.6549	-2.9251	-0.09	5	3	100.62	-5.3134	5	159.08	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472253
G3	C(C(C(CO)=O)C(CN)O)=O	DCWPTWSYZMWKIL	17.317	-2.9063	0.023	5	3	100.62	-1.5547	5	159.64	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.9314239452558034
G3	C(CC(C(C(CN)O)O)=O)=O	VMCCARNNUOIRPT	40.6187	-2.7653	-0.195	5	3	100.62	-1.6032	5	158.8	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472246
G3	C(C(C(C(C(C)=O)O)O)N)=O	URYGCMBOMHUVKQ	89.0235	-2.8604	-0.303	5	3	100.62	-0.72993	5	157.77	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8234705398050122
G3	C(C(C(C)(C(C=O)O)O)N)=O	RFTGWPCIEOLYOI	91.0639	-3.0202	-0.198	5	3	100.62	-2.3326	5	159.42	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8234705398050124
G3	C(C(C(CC(CN)O)=O)O)=O	ZMEILYOCLSHQDN	41.8047	-2.7653	-0.195	5	3	100.62	-0.84811	5	158.26	161.068807832	C6H11NO4	6	11	4	0.8333333333333334	1.8333333333333333	0.6666666666666666	0.8257354070472248
G3	C(C(C(C(CN)O)O)N)=O	BZWJDVIAXBESMP	88.1529	-3.5863	0.05	5	4	109.57	-2.0539	5	152.84	148.084792244	C5H12N2O3	5	12	3	1.0	2.4	0.6	1.3768950646018794
G3	C(C(C(C(C(CO)N)O)O)N)=O	YNGPNKGOVIJJPV	123.454	-4.1537	0.179	6	5	129.8	-5.3553	6	179.3	178.095356928	C6H14N2O4	6	14	4	1.0	2.3333333333333335	0.6666666666666666	1.6557619288887837
G3	C(C(CO)O)(C(CO)O)=O	WXYXERHRDKEISL	72.9814	-2.6096	0.366	5	4	97.99	0.075465	5	139.42	150.05282342	C5H10O5	5	10	5	1.0	2.0	1.0	1.3128517714458556
