Index	Reagent	Formed/Produced	Rule
16_0	C(CC(C(C(CO)O)O)=O)=O	1	Elimination + enol to keto
18_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
18_0	O	1	Elimination + enol to keto
18_0	C(C(C(CC(CO)O)=O)O)=O	1	Elimination + enol to keto
20_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
20_0	O	1	Elimination + enol to keto
20_0	C(CC(C=O)O)(C(CO)O)=O	1	Elimination + enol to keto
22_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
22_0	O	1	Elimination + enol to keto
22_0	C(C(C(C=O)O)O)(CCO)=O	1	Elimination + enol to keto
24_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
24_0	O	1	Elimination + enol to keto
24_0	C(C(C(CC(CO)=O)O)O)=O	1	Elimination + enol to keto
26_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
26_0	O	1	Elimination + enol to keto
26_0	C(C(C(C(C(C)=O)O)O)O)=O	1	Elimination + enol to keto
28_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
28_0	O	1	Elimination + enol to keto
28_0	C(CC(C(C(C=O)O)O)O)=O	1	Elimination + enol to keto
30_0	N	-1	Mannich Addition
30_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Mannich Addition
30_0	O	1	Mannich Addition
30_0	C(C(C(C(C(CO)O)O)N)O)=O	1	Mannich Addition
32_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings
32_0	C(C(C1C(C(C(O)O1)O)O)O)O	1	Hemiacetal Formation for 5 membered rings
34_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Hemiacetal Formation for 6 membered rings
34_0	C(C1C(C(C(C(O)O1)O)O)O)O	1	Hemiacetal Formation for 6 membered rings
36_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Hemiacetal Formation for 7 membered rings
36_0	C1C(C(C(C(C(O)O1)O)O)O)O	1	Hemiacetal Formation for 7 membered rings
38_0	C(C(C(C=O)O)O)(CCO)=O	-1	Aldol Condensation
38_0	C1(C(C(C(C1CO)O)O)O)=O	1	Aldol Condensation
38_1	C(C(C(C=O)O)O)(CCO)=O	-1	Knoevenagel C
38_1	C1(C(C(C(C1CO)O)O)O)=O	1	Knoevenagel C
40_0	C(C(C(CC(CO)=O)O)O)=O	-1	Aldol Condensation
40_0	C1(C(C(C(C(C1)O)O)O)O)=O	1	Aldol Condensation
40_1	C(C(C(CC(CO)=O)O)O)=O	-1	Knoevenagel H
40_1	C1(C(C(C(C(C1)O)O)O)O)=O	1	Knoevenagel H
41_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Aldol Condensation
41_0	C1(C(C(C(C(C1)O)O)O)O)=O	1	Aldol Condensation
43_0	C(CC(C(C(C=O)O)O)O)=O	-1	Aldol Condensation
43_0	C(C1C(C(C(C1O)O)O)O)=O	1	Aldol Condensation
43_1	C(CC(C(C(C=O)O)O)O)=O	-1	Knoevenagel C
43_1	C(C1C(C(C(C1O)O)O)O)=O	1	Knoevenagel C
44_0	C(CO)=O	-1	Aldol Condensation
44_0	C(CO)=O	-1	Aldol Condensation
44_0	C(C(C(CO)O)O)=O	1	Aldol Condensation
44_1	C(CO)=O	-1	Knoevenagel H
44_1	C(CO)=O	-1	Knoevenagel H
44_1	C(C(C(CO)O)O)=O	1	Knoevenagel H
45_0	C(CO)=O	-1	Aldol Condensation
45_0	C(C(C(CO)O)O)=O	-1	Aldol Condensation
45_0	C(C(C(C(C(CO)O)O)O)O)=O	1	Aldol Condensation
45_1	C(CO)=O	-1	Knoevenagel H
45_1	C(C(C(CO)O)O)=O	-1	Knoevenagel H
45_1	C(C(C(C(C(CO)O)O)O)O)=O	1	Knoevenagel H
47_0	O	-1	Benzilic Acid Rearrangement
47_0	C(C(CC(C(CO)O)O)=O)=O	-1	Benzilic Acid Rearrangement
47_0	C(C(CC(C(CO)O)O)O)(O)=O	1	Benzilic Acid Rearrangement
47_1	O	-1	Cannizarro 1
47_1	C(C(CC(C(CO)O)O)=O)=O	-1	Cannizarro 1
47_1	C(C(CC(C(CO)O)O)O)(O)=O	1	Cannizarro 1
49_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	-1	Benzilic Acid Rearrangement (inverse)
49_0	O	1	Benzilic Acid Rearrangement (inverse)
49_0	C(C(C(C(C(CO)O)O)O)=O)=O	1	Benzilic Acid Rearrangement (inverse)
50_0	C(C(C(CO)O)O)=O	-1	Retro Aldol
50_0	C(CO)=O	1	Retro Aldol
50_0	C(CO)=O	1	Retro Aldol
50_1	C(C(C(CO)O)O)=O	-1	Knoevenagel H (inv)
50_1	C(CO)=O	1	Knoevenagel H (inv)
50_1	C(CO)=O	1	Knoevenagel H (inv)
53_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Retro Aldol
53_0	C(CO)(CO)=O	1	Retro Aldol
53_0	C(C(CO)O)=O	1	Retro Aldol
53_1	C(CO)(C(C(C(CO)O)O)O)=O	-1	Knoevenagel H (inv)
53_1	C(CO)(CO)=O	1	Knoevenagel H (inv)
53_1	C(C(CO)O)=O	1	Knoevenagel H (inv)
55_0	C(CN)(C(C(C(CO)O)O)O)=O	-1	Retro Aldol
55_0	C(C(CO)O)=O	1	Retro Aldol
55_0	C(CO)(CN)=O	1	Retro Aldol
55_1	C(CN)(C(C(C(CO)O)O)O)=O	-1	Knoevenagel H (inv)
55_1	C(C(CO)O)=O	1	Knoevenagel H (inv)
55_1	C(CO)(CN)=O	1	Knoevenagel H (inv)
57_0	C(C(CC(C(CO)O)O)=O)=O	-1	Retro Aldol
57_0	C(C(CO)O)=O	1	Retro Aldol
57_0	C(C(C)=O)=O	1	Retro Aldol
59_0	C(CC(C(C(CO)O)O)=O)=O	-1	Retro Aldol
59_0	C(CO)=O	1	Retro Aldol
59_0	C(CC(CO)=O)=O	1	Retro Aldol
59_1	C(CC(C(C(CO)O)O)=O)=O	-1	Knoevenagel H (inv)
59_1	C(CO)=O	1	Knoevenagel H (inv)
59_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)
61_0	C(C(C(CC(CO)O)=O)O)=O	-1	Retro Aldol
61_0	C(CO)=O	1	Retro Aldol
61_0	C(C(C(C)=O)O)=O	1	Retro Aldol
64_0	C(CC(C=O)O)(C(CO)O)=O	-1	Retro Aldol
64_0	C(C=O)=O	1	Retro Aldol
64_0	C(C)(C(CO)O)=O	1	Retro Aldol
67_0	C(CC(C=O)O)(C(CO)O)=O	-1	Retro Aldol
67_0	C(C(CC(CO)=O)O)=O	1	Retro Aldol
67_0	C=O	1	Retro Aldol
67_1	C(CC(C=O)O)(C(CO)O)=O	-1	Knoevenagel H (inv)
67_1	C(C(CC(CO)=O)O)=O	1	Knoevenagel H (inv)
67_1	C=O	1	Knoevenagel H (inv)
69_0	C(C(C(C=O)O)O)(CCO)=O	-1	Retro Aldol
69_0	C(CO)=O	1	Retro Aldol
69_0	C(C(CCO)=O)=O	1	Retro Aldol
69_1	C(C(C(C=O)O)O)(CCO)=O	-1	Knoevenagel H (inv)
69_1	C(CO)=O	1	Knoevenagel H (inv)
69_1	C(C(CCO)=O)=O	1	Knoevenagel H (inv)
71_0	C(C(C(C=O)O)O)(CCO)=O	-1	Retro Aldol
71_0	C(C=O)=O	1	Retro Aldol
71_0	C(CO)(CCO)=O	1	Retro Aldol
71_1	C(C(C(C=O)O)O)(CCO)=O	-1	Knoevenagel H (inv)
71_1	C(C=O)=O	1	Knoevenagel H (inv)
71_1	C(CO)(CCO)=O	1	Knoevenagel H (inv)
73_0	C(C(C(C=O)O)O)(CCO)=O	-1	Retro Aldol
73_0	C=O	1	Retro Aldol
73_0	C(C(C(C(C)=O)O)O)=O	1	Retro Aldol
74_0	C(C(C(CC(CO)=O)O)O)=O	-1	Retro Aldol
74_0	C(CO)=O	1	Retro Aldol
74_0	C(CC(CO)=O)=O	1	Retro Aldol
74_1	C(C(C(CC(CO)=O)O)O)=O	-1	Knoevenagel H (inv)
74_1	C(CO)=O	1	Knoevenagel H (inv)
74_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)
77_0	C(C(C(CC(CO)=O)O)O)=O	-1	Retro Aldol
77_0	C(C(C=O)O)=O	1	Retro Aldol
77_0	C(C)(CO)=O	1	Retro Aldol
78_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Retro Aldol
78_0	C(CO)=O	1	Retro Aldol
78_0	C(C(C(C)=O)O)=O	1	Retro Aldol
78_1	C(C(C(C(C(C)=O)O)O)O)=O	-1	Knoevenagel H (inv)
78_1	C(CO)=O	1	Knoevenagel H (inv)
78_1	C(C(C(C)=O)O)=O	1	Knoevenagel H (inv)
79_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Retro Aldol
79_0	C(C(C=O)O)=O	1	Retro Aldol
79_0	C(C)(CO)=O	1	Retro Aldol
79_1	C(C(C(C(C(C)=O)O)O)O)=O	-1	Knoevenagel H (inv)
79_1	C(C(C=O)O)=O	1	Knoevenagel H (inv)
79_1	C(C)(CO)=O	1	Knoevenagel H (inv)
81_0	C(CC(C(C(C=O)O)O)O)=O	-1	Retro Aldol
81_0	C(CO)=O	1	Retro Aldol
81_0	C(CC(C=O)O)=O	1	Retro Aldol
81_1	C(CC(C(C(C=O)O)O)O)=O	-1	Knoevenagel H (inv)
81_1	C(CO)=O	1	Knoevenagel H (inv)
81_1	C(CC(C=O)O)=O	1	Knoevenagel H (inv)
84_0	C(CC(C(C(C=O)O)O)O)=O	-1	Retro Aldol
84_0	C(C(C(C=O)O)O)=O	1	Retro Aldol
84_0	C(C)=O	1	Retro Aldol
85_0	C(CO)=O	-1	Keto-enol migration twice
85_0	C(CO)=O	1	Keto-enol migration twice
87_0	C(C(C(CO)O)O)=O	-1	Keto-enol migration twice
87_0	C(CO)(C(CO)O)=O	1	Keto-enol migration twice
88_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Keto-enol migration twice
88_0	C(C(C(C(C(CO)O)O)O)O)=O	1	Keto-enol migration twice
90_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Keto-enol migration twice
90_0	C(C(C(CO)O)O)(C(CO)O)=O	1	Keto-enol migration twice
92_0	C(CN)(C(C(C(CO)O)O)O)=O	-1	Keto-enol migration twice
92_0	C(C(C(CO)O)O)(C(CN)O)=O	1	Keto-enol migration twice
94_0	C(CC(C(C(CO)O)O)=O)=O	-1	Keto-enol migration twice
94_0	C(CC(C(C(CO)O)=O)O)=O	1	Keto-enol migration twice
96_0	C(C(C(CC(CO)O)=O)O)=O	-1	Keto-enol migration twice
96_0	C(C(CO)=O)(CC(CO)O)=O	1	Keto-enol migration twice
98_0	C(C(C(CC(CO)O)=O)O)=O	-1	Keto-enol migration twice
98_0	C(C(C(CC(CO)O)O)=O)=O	1	Keto-enol migration twice
100_0	C(CC(C=O)O)(C(CO)O)=O	-1	Keto-enol migration twice
100_0	C(C(CO)O)(CC(CO)=O)=O	1	Keto-enol migration twice
102_0	C(CC(C=O)O)(C(CO)O)=O	-1	Keto-enol migration twice
102_0	C(C(CC(C(CO)=O)O)O)=O	1	Keto-enol migration twice
104_0	C(C(C(C=O)O)O)(CCO)=O	-1	Keto-enol migration twice
104_0	C(CCO)(C(C(CO)=O)O)=O	1	Keto-enol migration twice
106_0	C(C(C(C=O)O)O)(CCO)=O	-1	Keto-enol migration twice
106_0	C(C(C(C(CCO)O)=O)O)=O	1	Keto-enol migration twice
108_0	C(C(C(CC(CO)=O)O)O)=O	-1	Keto-enol migration twice
108_0	C(CO)(C(CC(CO)=O)O)=O	1	Keto-enol migration twice
110_0	C(C(C(CC(CO)=O)O)O)=O	-1	Keto-enol migration twice
110_0	C(C(C(CC(C=O)O)O)O)=O	1	Keto-enol migration twice
112_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Keto-enol migration twice
112_0	C(C)(C(C(C(CO)=O)O)O)=O	1	Keto-enol migration twice
114_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Keto-enol migration twice
114_0	C(C(C(C=O)O)O)(C(C)O)=O	1	Keto-enol migration twice
116_0	C(CC(C(C(C=O)O)O)O)=O	-1	Keto-enol migration twice
116_0	C(CC(C(C(CO)=O)O)O)=O	1	Keto-enol migration twice
118_0	C(C(C(C(C(CO)O)O)N)O)=O	-1	Keto-enol migration twice
118_0	C(CO)(C(C(C(CO)O)O)N)=O	1	Keto-enol migration twice
120_0	N	-1	Amadori/Heyns Rearrangement
120_0	C(CO)=O	-1	Amadori/Heyns Rearrangement
120_0	O	1	Amadori/Heyns Rearrangement
120_0	C(CN)=O	1	Amadori/Heyns Rearrangement
122_0	N	-1	Amadori/Heyns Rearrangement
122_0	C(C(C(CO)O)O)=O	-1	Amadori/Heyns Rearrangement
122_0	O	1	Amadori/Heyns Rearrangement
122_0	C(CN)(C(CO)O)=O	1	Amadori/Heyns Rearrangement
124_0	N	-1	Amadori/Heyns Rearrangement
124_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Amadori/Heyns Rearrangement
124_0	O	1	Amadori/Heyns Rearrangement
124_0	C(C(C(C(C(CO)O)O)O)N)=O	1	Amadori/Heyns Rearrangement
126_0	N	-1	Amadori/Heyns Rearrangement
126_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Amadori/Heyns Rearrangement
126_0	O	1	Amadori/Heyns Rearrangement
126_0	C(C(C(CO)O)O)(C(CO)N)=O	1	Amadori/Heyns Rearrangement
128_0	N	-1	Amadori/Heyns Rearrangement
128_0	C(CN)(C(C(C(CO)O)O)O)=O	-1	Amadori/Heyns Rearrangement
128_0	O	1	Amadori/Heyns Rearrangement
128_0	C(C(C(CO)O)O)(C(CN)N)=O	1	Amadori/Heyns Rearrangement
130_0	N	-1	Amadori/Heyns Rearrangement
130_0	C(CC(C(C(CO)O)O)=O)=O	-1	Amadori/Heyns Rearrangement
130_0	O	1	Amadori/Heyns Rearrangement
130_0	C(CC(C(C(CO)O)=O)N)=O	1	Amadori/Heyns Rearrangement
132_0	N	-1	Amadori/Heyns Rearrangement
132_0	C(C(C(CC(CO)O)=O)O)=O	-1	Amadori/Heyns Rearrangement
132_0	O	1	Amadori/Heyns Rearrangement
132_0	C(C(CN)=O)(CC(CO)O)=O	1	Amadori/Heyns Rearrangement
134_0	N	-1	Amadori/Heyns Rearrangement
134_0	C(C(C(CC(CO)O)=O)O)=O	-1	Amadori/Heyns Rearrangement
134_0	O	1	Amadori/Heyns Rearrangement
134_0	C(C(C(CC(CO)O)N)=O)=O	1	Amadori/Heyns Rearrangement
136_0	N	-1	Amadori/Heyns Rearrangement
136_0	C(CC(C=O)O)(C(CO)O)=O	-1	Amadori/Heyns Rearrangement
136_0	O	1	Amadori/Heyns Rearrangement
136_0	C(C(CO)O)(CC(CN)=O)=O	1	Amadori/Heyns Rearrangement
138_0	N	-1	Amadori/Heyns Rearrangement
138_0	C(CC(C=O)O)(C(CO)O)=O	-1	Amadori/Heyns Rearrangement
138_0	O	1	Amadori/Heyns Rearrangement
138_0	C(C(CC(C(CO)=O)N)O)=O	1	Amadori/Heyns Rearrangement
140_0	N	-1	Amadori/Heyns Rearrangement
140_0	C(C(C(C=O)O)O)(CCO)=O	-1	Amadori/Heyns Rearrangement
140_0	O	1	Amadori/Heyns Rearrangement
140_0	C(CCO)(C(C(CN)=O)O)=O	1	Amadori/Heyns Rearrangement
142_0	N	-1	Amadori/Heyns Rearrangement
142_0	C(C(C(C=O)O)O)(CCO)=O	-1	Amadori/Heyns Rearrangement
142_0	O	1	Amadori/Heyns Rearrangement
142_0	C(C(C(C(CCO)N)=O)O)=O	1	Amadori/Heyns Rearrangement
144_0	N	-1	Amadori/Heyns Rearrangement
144_0	C(C(C(CC(CO)=O)O)O)=O	-1	Amadori/Heyns Rearrangement
144_0	O	1	Amadori/Heyns Rearrangement
144_0	C(CN)(C(CC(CO)=O)O)=O	1	Amadori/Heyns Rearrangement
146_0	N	-1	Amadori/Heyns Rearrangement
146_0	C(C(C(CC(CO)=O)O)O)=O	-1	Amadori/Heyns Rearrangement
146_0	O	1	Amadori/Heyns Rearrangement
146_0	C(C(CC(C(C=O)O)O)N)=O	1	Amadori/Heyns Rearrangement
148_0	N	-1	Amadori/Heyns Rearrangement
148_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Amadori/Heyns Rearrangement
148_0	O	1	Amadori/Heyns Rearrangement
148_0	C(C)(C(C(C(CN)=O)O)O)=O	1	Amadori/Heyns Rearrangement
150_0	N	-1	Amadori/Heyns Rearrangement
150_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Amadori/Heyns Rearrangement
150_0	O	1	Amadori/Heyns Rearrangement
150_0	C(C(C(C=O)O)O)(C(C)N)=O	1	Amadori/Heyns Rearrangement
152_0	N	-1	Amadori/Heyns Rearrangement
152_0	C(CC(C(C(C=O)O)O)O)=O	-1	Amadori/Heyns Rearrangement
152_0	O	1	Amadori/Heyns Rearrangement
152_0	C(CC(C(C(CN)=O)O)O)=O	1	Amadori/Heyns Rearrangement
154_0	N	-1	Amadori/Heyns Rearrangement
154_0	C(C(C(C(C(CO)O)O)N)O)=O	-1	Amadori/Heyns Rearrangement
154_0	O	1	Amadori/Heyns Rearrangement
154_0	C(CN)(C(C(C(CO)O)O)N)=O	1	Amadori/Heyns Rearrangement
156_0	O	-1	Cannizarro 2, glucose (oxidation)
156_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
156_0	C(CO)=O	-1	Cannizarro 2, glucose (oxidation)
156_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
156_0	C(CO)O	1	Cannizarro 2, glucose (oxidation)
158_0	O	-1	Cannizarro 2, glucose (oxidation)
158_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
158_0	C(C(C(CO)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
158_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
158_0	C(C(C(CO)O)O)O	1	Cannizarro 2, glucose (oxidation)
160_0	O	-1	Cannizarro 2, glucose (oxidation)
160_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
160_0	C(C(CC(C(CO)O)O)=O)=O	-1	Cannizarro 2, glucose (oxidation)
160_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
160_0	C(CO)(CC(C(CO)O)O)=O	1	Cannizarro 2, glucose (oxidation)
162_0	O	-1	Cannizarro 2, glucose (oxidation)
162_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
162_0	C(CC(C(C(CO)O)O)=O)=O	-1	Cannizarro 2, glucose (oxidation)
162_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
162_0	C(C(C(CO)O)O)(CCO)=O	1	Cannizarro 2, glucose (oxidation)
164_0	O	-1	Cannizarro 2, glucose (oxidation)
164_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
164_0	C(C(C(CC(CO)O)=O)O)=O	-1	Cannizarro 2, glucose (oxidation)
164_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
164_0	C(C(CO)O)(CC(CO)O)=O	1	Cannizarro 2, glucose (oxidation)
165_0	O	-1	Cannizarro 2, glucose (oxidation)
165_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
165_0	C(CC(C=O)O)(C(CO)O)=O	-1	Cannizarro 2, glucose (oxidation)
165_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
165_0	C(C(CO)O)(CC(CO)O)=O	1	Cannizarro 2, glucose (oxidation)
166_0	O	-1	Cannizarro 2, glucose (oxidation)
166_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
166_0	C(C(C(C=O)O)O)(CCO)=O	-1	Cannizarro 2, glucose (oxidation)
166_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
166_0	C(C(C(CO)O)O)(CCO)=O	1	Cannizarro 2, glucose (oxidation)
167_0	O	-1	Cannizarro 2, glucose (oxidation)
167_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
167_0	C(C(C(CC(CO)=O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
167_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
167_0	C(CO)(CC(C(CO)O)O)=O	1	Cannizarro 2, glucose (oxidation)
169_0	O	-1	Cannizarro 2, glucose (oxidation)
169_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
169_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
169_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
169_0	C(C)(C(C(C(CO)O)O)O)=O	1	Cannizarro 2, glucose (oxidation)
171_0	O	-1	Cannizarro 2, glucose (oxidation)
171_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
171_0	C(CC(C(C(C=O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
171_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
171_0	C(CC(C(C(CO)O)O)O)=O	1	Cannizarro 2, glucose (oxidation)
173_0	O	-1	Cannizarro 2, glucose (oxidation)
173_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
173_0	C(CC(C(C(C=O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
173_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
173_0	C(C(C(C(CCO)O)O)O)=O	1	Cannizarro 2, glucose (oxidation)
175_0	O	-1	Cannizarro 2, glucose (oxidation)
175_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
175_0	C(C(C(C(C(CO)O)O)N)O)=O	-1	Cannizarro 2, glucose (oxidation)
175_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
175_0	C(C(C(C(C(CO)O)N)O)O)O	1	Cannizarro 2, glucose (oxidation)
177_0	O	-1	Cannizarro 2, glucose (reduction)
177_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (reduction)
177_0	C(CO)=O	-1	Cannizarro 2, glucose (reduction)
177_0	C(C(C(C(C(CO)O)O)O)O)O	1	Cannizarro 2, glucose (reduction)
177_0	C(CO)(O)=O	1	Cannizarro 2, glucose (reduction)
179_0	O	-1	Cannizarro 2, glucose (reduction)
179_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (reduction)
179_0	C(C(C(CO)O)O)=O	-1	Cannizarro 2, glucose (reduction)
179_0	C(C(C(C(C(CO)O)O)O)O)O	1	Cannizarro 2, glucose (reduction)
179_0	C(C(C(CO)O)O)(O)=O	1	Cannizarro 2, glucose (reduction)
181_0	O	-1	Cannizarro 2, glucose (reduction)
181_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (reduction)
181_0	C(C(CC(C(CO)O)O)=O)=O	-1	Cannizarro 2, glucose (reduction)
181_0	C(C(C(C(C(CO)O)O)O)O)O	1	Cannizarro 2, glucose (reduction)
181_0	C(C(CC(C(CO)O)O)=O)(O)=O	1	Cannizarro 2, glucose (reduction)
183_0	O	-1	Cannizarro 2, glucose (reduction)
183_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (reduction)
183_0	C(CC(C(C(CO)O)O)=O)=O	-1	Cannizarro 2, glucose (reduction)
183_0	C(C(C(C(C(CO)O)O)O)O)O	1	Cannizarro 2, glucose (reduction)
183_0	C(CC(C(C(CO)O)O)=O)(O)=O	1	Cannizarro 2, glucose (reduction)
185_0	O	-1	Cannizarro 2, glucose (reduction)
185_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (reduction)
185_0	C(C(C(CC(CO)O)=O)O)=O	-1	Cannizarro 2, glucose (reduction)
185_0	C(C(C(C(C(CO)O)O)O)O)O	1	Cannizarro 2, glucose (reduction)
185_0	C(C(C(CC(CO)O)=O)O)(O)=O	1	Cannizarro 2, glucose (reduction)
187_0	O	-1	Cannizarro 2, glucose (reduction)
187_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (reduction)
187_0	C(CC(C=O)O)(C(CO)O)=O	-1	Cannizarro 2, glucose (reduction)
187_0	C(C(C(C(C(CO)O)O)O)O)O	1	Cannizarro 2, glucose (reduction)
187_0	C(CC(C(O)=O)O)(C(CO)O)=O	1	Cannizarro 2, glucose (reduction)
189_0	O	-1	Cannizarro 2, glucose (reduction)
189_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (reduction)
189_0	C(C(C(C=O)O)O)(CCO)=O	-1	Cannizarro 2, glucose (reduction)
189_0	C(C(C(C(C(CO)O)O)O)O)O	1	Cannizarro 2, glucose (reduction)
189_0	C(C(C(C(O)=O)O)O)(CCO)=O	1	Cannizarro 2, glucose (reduction)
