Index	Reagent	Formed/Produced	Rule
19_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
19_0	O	1	Elimination + enol to keto
19_0	C(C(C(CC(CO)O)=O)O)=O	1	Elimination + enol to keto
21_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
21_0	O	1	Elimination + enol to keto
21_0	C(CC(C=O)O)(C(CO)O)=O	1	Elimination + enol to keto
23_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
23_0	O	1	Elimination + enol to keto
23_0	C(C(C(C=O)O)O)(CCO)=O	1	Elimination + enol to keto
25_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
25_0	O	1	Elimination + enol to keto
25_0	C(C(C(CC(CO)=O)O)O)=O	1	Elimination + enol to keto
27_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
27_0	O	1	Elimination + enol to keto
27_0	C(C(C(C(C(C)=O)O)O)O)=O	1	Elimination + enol to keto
29_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Elimination + enol to keto
29_0	O	1	Elimination + enol to keto
29_0	C(CC(C(C(C=O)O)O)O)=O	1	Elimination + enol to keto
31_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Hemiacetal Formation for 5 membered rings
31_0	C(C(C1C(C(C(O)O1)O)O)O)O	1	Hemiacetal Formation for 5 membered rings
33_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Hemiacetal Formation for 6 membered rings
33_0	C(C1C(C(C(C(O)O1)O)O)O)O	1	Hemiacetal Formation for 6 membered rings
35_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Hemiacetal Formation for 7 membered rings
35_0	C1C(C(C(C(C(O)O1)O)O)O)O	1	Hemiacetal Formation for 7 membered rings
38_0	C(CN)(O)=O	-1	Transamination (inverse)
38_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Transamination (inverse)
38_0	C(C(C(C(C(CN)O)O)O)O)O	1	Transamination (inverse)
38_0	C(C(O)=O)=O	1	Transamination (inverse)
40_0	C(CN)(O)=O	-1	Strecker Degradation, HC
40_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Strecker Degradation, HC
40_0	C(=O)=O	1	Strecker Degradation, HC
40_0	C(C(C(C(C(CN)O)O)O)O)O	1	Strecker Degradation, HC
40_0	C=O	1	Strecker Degradation, HC
42_0	C(C(C(C=O)O)O)(CCO)=O	-1	Aldol Condensation
42_0	C1(C(C(C(C1CO)O)O)O)=O	1	Aldol Condensation
42_1	C(C(C(C=O)O)O)(CCO)=O	-1	Knoevenagel C
42_1	C1(C(C(C(C1CO)O)O)O)=O	1	Knoevenagel C
44_0	C(C(C(CC(CO)=O)O)O)=O	-1	Aldol Condensation
44_0	C1(C(C(C(C(C1)O)O)O)O)=O	1	Aldol Condensation
44_1	C(C(C(CC(CO)=O)O)O)=O	-1	Knoevenagel H
44_1	C1(C(C(C(C(C1)O)O)O)O)=O	1	Knoevenagel H
45_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Aldol Condensation
45_0	C1(C(C(C(C(C1)O)O)O)O)=O	1	Aldol Condensation
47_0	C(CC(C(C(C=O)O)O)O)=O	-1	Aldol Condensation
47_0	C(C1C(C(C(C1O)O)O)O)=O	1	Aldol Condensation
47_1	C(CC(C(C(C=O)O)O)O)=O	-1	Knoevenagel C
47_1	C(C1C(C(C(C1O)O)O)O)=O	1	Knoevenagel C
48_0	C(CO)=O	-1	Aldol Condensation
48_0	C(CO)=O	-1	Aldol Condensation
48_0	C(C(C(CO)O)O)=O	1	Aldol Condensation
48_1	C(CO)=O	-1	Knoevenagel H
48_1	C(CO)=O	-1	Knoevenagel H
48_1	C(C(C(CO)O)O)=O	1	Knoevenagel H
49_0	C(CO)=O	-1	Aldol Condensation
49_0	C(C(C(CO)O)O)=O	-1	Aldol Condensation
49_0	C(C(C(C(C(CO)O)O)O)O)=O	1	Aldol Condensation
49_1	C(CO)=O	-1	Knoevenagel H
49_1	C(C(C(CO)O)O)=O	-1	Knoevenagel H
49_1	C(C(C(C(C(CO)O)O)O)O)=O	1	Knoevenagel H
51_0	C(CO)=O	-1	Aldol Condensation
51_0	C(=O)=O	-1	Aldol Condensation
51_0	C(C(C=O)O)(O)=O	1	Aldol Condensation
51_1	C(CO)=O	-1	Knoevenagel H
51_1	C(=O)=O	-1	Knoevenagel H
51_1	C(C(C=O)O)(O)=O	1	Knoevenagel H
53_0	C(CO)=O	-1	Aldol Condensation
53_0	C(C(O)=O)=O	-1	Aldol Condensation
53_0	C(C(C(C=O)O)O)(O)=O	1	Aldol Condensation
53_1	C(CO)=O	-1	Knoevenagel H
53_1	C(C(O)=O)=O	-1	Knoevenagel H
53_1	C(C(C(C=O)O)O)(O)=O	1	Knoevenagel H
55_0	C(CO)=O	-1	Aldol Condensation
55_0	C=O	-1	Aldol Condensation
55_0	C(C(CO)O)=O	1	Aldol Condensation
55_1	C(CO)=O	-1	Knoevenagel H
55_1	C=O	-1	Knoevenagel H
55_1	C(C(CO)O)=O	1	Knoevenagel H
57_0	C(C(CC(C(CO)O)O)=O)=O	-1	Aldol Condensation
57_0	C=O	-1	Aldol Condensation
57_0	C(C(C(CO)C(C(CO)O)O)=O)=O	1	Aldol Condensation
57_1	C(C(CC(C(CO)O)O)=O)=O	-1	Knoevenagel C
57_1	C=O	-1	Knoevenagel C
57_1	C(C(C(CO)C(C(CO)O)O)=O)=O	1	Knoevenagel C
59_0	C(CC(C(C(CO)O)O)=O)=O	-1	Aldol Condensation
59_0	C=O	-1	Aldol Condensation
59_0	C(C(C(C(C(CO)O)O)=O)CO)=O	1	Aldol Condensation
59_1	C(CC(C(C(CO)O)O)=O)=O	-1	Knoevenagel C
59_1	C=O	-1	Knoevenagel C
59_1	C(C(C(C(C(CO)O)O)=O)CO)=O	1	Knoevenagel C
61_0	C(C(C(CC(CO)O)=O)O)=O	-1	Aldol Condensation
61_0	C=O	-1	Aldol Condensation
61_0	C(C(C(C(CO)C(CO)O)=O)O)=O	1	Aldol Condensation
61_1	C(C(C(CC(CO)O)=O)O)=O	-1	Knoevenagel C
61_1	C=O	-1	Knoevenagel C
61_1	C(C(C(C(CO)C(CO)O)=O)O)=O	1	Knoevenagel C
63_0	C(CC(C=O)O)(C(CO)O)=O	-1	Aldol Condensation
63_0	C=O	-1	Aldol Condensation
63_0	C(C(CO)C(C=O)O)(C(CO)O)=O	1	Aldol Condensation
63_1	C(CC(C=O)O)(C(CO)O)=O	-1	Knoevenagel C
63_1	C=O	-1	Knoevenagel C
63_1	C(C(CO)C(C=O)O)(C(CO)O)=O	1	Knoevenagel C
65_0	C(C(C(C=O)O)O)(CCO)=O	-1	Aldol Condensation
65_0	C=O	-1	Aldol Condensation
65_0	C(C(C(C=O)O)O)(C(CO)CO)=O	1	Aldol Condensation
65_1	C(C(C(C=O)O)O)(CCO)=O	-1	Knoevenagel C
65_1	C=O	-1	Knoevenagel C
65_1	C(C(C(C=O)O)O)(C(CO)CO)=O	1	Knoevenagel C
67_0	C(C(C(CC(CO)=O)O)O)=O	-1	Aldol Condensation
67_0	C=O	-1	Aldol Condensation
67_0	C(C(C(C(C(CO)=O)CO)O)O)=O	1	Aldol Condensation
67_1	C(C(C(CC(CO)=O)O)O)=O	-1	Knoevenagel C
67_1	C=O	-1	Knoevenagel C
67_1	C(C(C(C(C(CO)=O)CO)O)O)=O	1	Knoevenagel C
69_0	C(C(C(CC(CO)=O)O)O)=O	-1	Aldol Condensation
69_0	C=O	-1	Aldol Condensation
69_0	C(C(CO)O)(CC(C(C=O)O)O)=O	1	Aldol Condensation
69_1	C(C(C(CC(CO)=O)O)O)=O	-1	Knoevenagel H
69_1	C=O	-1	Knoevenagel H
69_1	C(C(CO)O)(CC(C(C=O)O)O)=O	1	Knoevenagel H
71_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Aldol Condensation
71_0	C=O	-1	Aldol Condensation
71_0	C(C(C(C(C=O)O)O)O)(CCO)=O	1	Aldol Condensation
73_0	C(CC(C(C(C=O)O)O)O)=O	-1	Aldol Condensation
73_0	C=O	-1	Aldol Condensation
73_0	C(C(CO)C(C(C(C=O)O)O)O)=O	1	Aldol Condensation
73_1	C(CC(C(C(C=O)O)O)O)=O	-1	Knoevenagel C
73_1	C=O	-1	Knoevenagel C
73_1	C(C(CO)C(C(C(C=O)O)O)O)=O	1	Knoevenagel C
75_0	O	-1	Benzilic Acid Rearrangement
75_0	C(C(CC(C(CO)O)O)=O)=O	-1	Benzilic Acid Rearrangement
75_0	C(C(CC(C(CO)O)O)O)(O)=O	1	Benzilic Acid Rearrangement
75_1	O	-1	Cannizarro 1
75_1	C(C(CC(C(CO)O)O)=O)=O	-1	Cannizarro 1
75_1	C(C(CC(C(CO)O)O)O)(O)=O	1	Cannizarro 1
77_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	-1	Benzilic Acid Rearrangement (inverse)
77_0	O	1	Benzilic Acid Rearrangement (inverse)
77_0	C(C(C(C(C(CO)O)O)O)=O)=O	1	Benzilic Acid Rearrangement (inverse)
78_0	C(C(C(CO)O)O)=O	-1	Retro Aldol
78_0	C(CO)=O	1	Retro Aldol
78_0	C(CO)=O	1	Retro Aldol
78_1	C(C(C(CO)O)O)=O	-1	Knoevenagel H (inv)
78_1	C(CO)=O	1	Knoevenagel H (inv)
78_1	C(CO)=O	1	Knoevenagel H (inv)
80_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Retro Aldol
80_0	C(C(CO)O)=O	1	Retro Aldol
80_0	C(CO)(CO)=O	1	Retro Aldol
80_1	C(CO)(C(C(C(CO)O)O)O)=O	-1	Knoevenagel H (inv)
80_1	C(C(CO)O)=O	1	Knoevenagel H (inv)
80_1	C(CO)(CO)=O	1	Knoevenagel H (inv)
82_0	C(C(CC(C(CO)O)O)=O)=O	-1	Retro Aldol
82_0	C(C(CO)O)=O	1	Retro Aldol
82_0	C(C(C)=O)=O	1	Retro Aldol
84_0	C(CC(C(C(CO)O)O)=O)=O	-1	Retro Aldol
84_0	C(CO)=O	1	Retro Aldol
84_0	C(CC(CO)=O)=O	1	Retro Aldol
84_1	C(CC(C(C(CO)O)O)=O)=O	-1	Knoevenagel H (inv)
84_1	C(CO)=O	1	Knoevenagel H (inv)
84_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)
86_0	C(C(C(CC(CO)O)=O)O)=O	-1	Retro Aldol
86_0	C(CO)=O	1	Retro Aldol
86_0	C(C(C(C)=O)O)=O	1	Retro Aldol
89_0	C(CC(C=O)O)(C(CO)O)=O	-1	Retro Aldol
89_0	C(C=O)=O	1	Retro Aldol
89_0	C(C)(C(CO)O)=O	1	Retro Aldol
91_0	C(CC(C=O)O)(C(CO)O)=O	-1	Retro Aldol
91_0	C=O	1	Retro Aldol
91_0	C(C(CC(CO)=O)O)=O	1	Retro Aldol
91_1	C(CC(C=O)O)(C(CO)O)=O	-1	Knoevenagel H (inv)
91_1	C=O	1	Knoevenagel H (inv)
91_1	C(C(CC(CO)=O)O)=O	1	Knoevenagel H (inv)
93_0	C(C(C(C=O)O)O)(CCO)=O	-1	Retro Aldol
93_0	C(CO)=O	1	Retro Aldol
93_0	C(C(CCO)=O)=O	1	Retro Aldol
93_1	C(C(C(C=O)O)O)(CCO)=O	-1	Knoevenagel H (inv)
93_1	C(CO)=O	1	Knoevenagel H (inv)
93_1	C(C(CCO)=O)=O	1	Knoevenagel H (inv)
95_0	C(C(C(C=O)O)O)(CCO)=O	-1	Retro Aldol
95_0	C(C=O)=O	1	Retro Aldol
95_0	C(CO)(CCO)=O	1	Retro Aldol
95_1	C(C(C(C=O)O)O)(CCO)=O	-1	Knoevenagel H (inv)
95_1	C(C=O)=O	1	Knoevenagel H (inv)
95_1	C(CO)(CCO)=O	1	Knoevenagel H (inv)
97_0	C(C(C(C=O)O)O)(CCO)=O	-1	Retro Aldol
97_0	C=O	1	Retro Aldol
97_0	C(C(C(C(C)=O)O)O)=O	1	Retro Aldol
98_0	C(C(C(CC(CO)=O)O)O)=O	-1	Retro Aldol
98_0	C(CO)=O	1	Retro Aldol
98_0	C(CC(CO)=O)=O	1	Retro Aldol
98_1	C(C(C(CC(CO)=O)O)O)=O	-1	Knoevenagel H (inv)
98_1	C(CO)=O	1	Knoevenagel H (inv)
98_1	C(CC(CO)=O)=O	1	Knoevenagel H (inv)
101_0	C(C(C(CC(CO)=O)O)O)=O	-1	Retro Aldol
101_0	C(C(C=O)O)=O	1	Retro Aldol
101_0	C(C)(CO)=O	1	Retro Aldol
102_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Retro Aldol
102_0	C(CO)=O	1	Retro Aldol
102_0	C(C(C(C)=O)O)=O	1	Retro Aldol
102_1	C(C(C(C(C(C)=O)O)O)O)=O	-1	Knoevenagel H (inv)
102_1	C(CO)=O	1	Knoevenagel H (inv)
102_1	C(C(C(C)=O)O)=O	1	Knoevenagel H (inv)
103_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Retro Aldol
103_0	C(C(C=O)O)=O	1	Retro Aldol
103_0	C(C)(CO)=O	1	Retro Aldol
103_1	C(C(C(C(C(C)=O)O)O)O)=O	-1	Knoevenagel H (inv)
103_1	C(C(C=O)O)=O	1	Knoevenagel H (inv)
103_1	C(C)(CO)=O	1	Knoevenagel H (inv)
105_0	C(CC(C(C(C=O)O)O)O)=O	-1	Retro Aldol
105_0	C(CO)=O	1	Retro Aldol
105_0	C(CC(C=O)O)=O	1	Retro Aldol
105_1	C(CC(C(C(C=O)O)O)O)=O	-1	Knoevenagel H (inv)
105_1	C(CO)=O	1	Knoevenagel H (inv)
105_1	C(CC(C=O)O)=O	1	Knoevenagel H (inv)
108_0	C(CC(C(C(C=O)O)O)O)=O	-1	Retro Aldol
108_0	C(C(C(C=O)O)O)=O	1	Retro Aldol
108_0	C(C)=O	1	Retro Aldol
109_0	C(CO)=O	-1	Keto-enol migration twice
109_0	C(CO)=O	1	Keto-enol migration twice
111_0	C(C(C(CO)O)O)=O	-1	Keto-enol migration twice
111_0	C(CO)(C(CO)O)=O	1	Keto-enol migration twice
112_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Keto-enol migration twice
112_0	C(C(C(C(C(CO)O)O)O)O)=O	1	Keto-enol migration twice
114_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Keto-enol migration twice
114_0	C(C(C(CO)O)O)(C(CO)O)=O	1	Keto-enol migration twice
116_0	C(CC(C(C(CO)O)O)=O)=O	-1	Keto-enol migration twice
116_0	C(CC(C(C(CO)O)=O)O)=O	1	Keto-enol migration twice
118_0	C(C(C(CC(CO)O)=O)O)=O	-1	Keto-enol migration twice
118_0	C(C(CO)=O)(CC(CO)O)=O	1	Keto-enol migration twice
120_0	C(C(C(CC(CO)O)=O)O)=O	-1	Keto-enol migration twice
120_0	C(C(C(CC(CO)O)O)=O)=O	1	Keto-enol migration twice
122_0	C(CC(C=O)O)(C(CO)O)=O	-1	Keto-enol migration twice
122_0	C(C(CO)O)(CC(CO)=O)=O	1	Keto-enol migration twice
124_0	C(CC(C=O)O)(C(CO)O)=O	-1	Keto-enol migration twice
124_0	C(C(CC(C(CO)=O)O)O)=O	1	Keto-enol migration twice
126_0	C(C(C(C=O)O)O)(CCO)=O	-1	Keto-enol migration twice
126_0	C(CCO)(C(C(CO)=O)O)=O	1	Keto-enol migration twice
128_0	C(C(C(C=O)O)O)(CCO)=O	-1	Keto-enol migration twice
128_0	C(C(C(C(CCO)O)=O)O)=O	1	Keto-enol migration twice
130_0	C(C(C(CC(CO)=O)O)O)=O	-1	Keto-enol migration twice
130_0	C(CO)(C(CC(CO)=O)O)=O	1	Keto-enol migration twice
132_0	C(C(C(CC(CO)=O)O)O)=O	-1	Keto-enol migration twice
132_0	C(C(C(CC(C=O)O)O)O)=O	1	Keto-enol migration twice
134_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Keto-enol migration twice
134_0	C(C)(C(C(C(CO)=O)O)O)=O	1	Keto-enol migration twice
136_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Keto-enol migration twice
136_0	C(C(C(C=O)O)O)(C(C)O)=O	1	Keto-enol migration twice
138_0	C(CC(C(C(C=O)O)O)O)=O	-1	Keto-enol migration twice
138_0	C(CC(C(C(CO)=O)O)O)=O	1	Keto-enol migration twice
140_0	C(CO)=O	-1	Amadori/Heyns Rearrangement
140_0	CN	-1	Amadori/Heyns Rearrangement
140_0	O	1	Amadori/Heyns Rearrangement
140_0	C(CNC)=O	1	Amadori/Heyns Rearrangement
142_0	C(C(C(CO)O)O)=O	-1	Amadori/Heyns Rearrangement
142_0	CN	-1	Amadori/Heyns Rearrangement
142_0	O	1	Amadori/Heyns Rearrangement
142_0	C(CNC)(C(CO)O)=O	1	Amadori/Heyns Rearrangement
144_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Amadori/Heyns Rearrangement
144_0	CN	-1	Amadori/Heyns Rearrangement
144_0	O	1	Amadori/Heyns Rearrangement
144_0	C(C(C(C(C(CO)O)O)O)NC)=O	1	Amadori/Heyns Rearrangement
146_0	C(CO)(C(C(C(CO)O)O)O)=O	-1	Amadori/Heyns Rearrangement
146_0	CN	-1	Amadori/Heyns Rearrangement
146_0	O	1	Amadori/Heyns Rearrangement
146_0	C(C(C(CO)O)O)(C(CO)NC)=O	1	Amadori/Heyns Rearrangement
148_0	CN	-1	Amadori/Heyns Rearrangement
148_0	C(CC(C(C(CO)O)O)=O)=O	-1	Amadori/Heyns Rearrangement
148_0	O	1	Amadori/Heyns Rearrangement
148_0	C(CC(C(C(CO)O)=O)NC)=O	1	Amadori/Heyns Rearrangement
150_0	CN	-1	Amadori/Heyns Rearrangement
150_0	C(C(C(CC(CO)O)=O)O)=O	-1	Amadori/Heyns Rearrangement
150_0	O	1	Amadori/Heyns Rearrangement
150_0	C(C(CNC)=O)(CC(CO)O)=O	1	Amadori/Heyns Rearrangement
152_0	CN	-1	Amadori/Heyns Rearrangement
152_0	C(C(C(CC(CO)O)=O)O)=O	-1	Amadori/Heyns Rearrangement
152_0	O	1	Amadori/Heyns Rearrangement
152_0	C(C(C(CC(CO)O)NC)=O)=O	1	Amadori/Heyns Rearrangement
154_0	CN	-1	Amadori/Heyns Rearrangement
154_0	C(CC(C=O)O)(C(CO)O)=O	-1	Amadori/Heyns Rearrangement
154_0	O	1	Amadori/Heyns Rearrangement
154_0	C(C(CO)O)(CC(CNC)=O)=O	1	Amadori/Heyns Rearrangement
156_0	CN	-1	Amadori/Heyns Rearrangement
156_0	C(CC(C=O)O)(C(CO)O)=O	-1	Amadori/Heyns Rearrangement
156_0	O	1	Amadori/Heyns Rearrangement
156_0	C(C(CC(C(CO)=O)NC)O)=O	1	Amadori/Heyns Rearrangement
158_0	CN	-1	Amadori/Heyns Rearrangement
158_0	C(C(C(C=O)O)O)(CCO)=O	-1	Amadori/Heyns Rearrangement
158_0	O	1	Amadori/Heyns Rearrangement
158_0	C(CCO)(C(C(CNC)=O)O)=O	1	Amadori/Heyns Rearrangement
160_0	CN	-1	Amadori/Heyns Rearrangement
160_0	C(C(C(C=O)O)O)(CCO)=O	-1	Amadori/Heyns Rearrangement
160_0	O	1	Amadori/Heyns Rearrangement
160_0	C(C(C(C(CCO)NC)=O)O)=O	1	Amadori/Heyns Rearrangement
162_0	CN	-1	Amadori/Heyns Rearrangement
162_0	C(C(C(CC(CO)=O)O)O)=O	-1	Amadori/Heyns Rearrangement
162_0	O	1	Amadori/Heyns Rearrangement
162_0	C(CC(C(CNC)=O)O)(CO)=O	1	Amadori/Heyns Rearrangement
164_0	CN	-1	Amadori/Heyns Rearrangement
164_0	C(C(C(CC(CO)=O)O)O)=O	-1	Amadori/Heyns Rearrangement
164_0	O	1	Amadori/Heyns Rearrangement
164_0	C(C(CC(C(C=O)O)O)NC)=O	1	Amadori/Heyns Rearrangement
166_0	CN	-1	Amadori/Heyns Rearrangement
166_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Amadori/Heyns Rearrangement
166_0	O	1	Amadori/Heyns Rearrangement
166_0	C(C(C(C(CNC)=O)O)O)(C)=O	1	Amadori/Heyns Rearrangement
168_0	CN	-1	Amadori/Heyns Rearrangement
168_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Amadori/Heyns Rearrangement
168_0	O	1	Amadori/Heyns Rearrangement
168_0	C(C(C(C=O)O)O)(C(C)NC)=O	1	Amadori/Heyns Rearrangement
170_0	CN	-1	Amadori/Heyns Rearrangement
170_0	C(CC(C(C(C=O)O)O)O)=O	-1	Amadori/Heyns Rearrangement
170_0	O	1	Amadori/Heyns Rearrangement
170_0	C(CC(C(C(CNC)=O)O)O)=O	1	Amadori/Heyns Rearrangement
172_0	C(CN)(O)=O	-1	Amadori/Heyns Rearrangement
172_0	C(CO)=O	-1	Amadori/Heyns Rearrangement
172_0	O	1	Amadori/Heyns Rearrangement
172_0	C(CNCC(O)=O)=O	1	Amadori/Heyns Rearrangement
174_0	C(CN)(O)=O	-1	Amadori/Heyns Rearrangement
174_0	C(C(C(CO)O)O)=O	-1	Amadori/Heyns Rearrangement
174_0	O	1	Amadori/Heyns Rearrangement
174_0	C(CNCC(O)=O)(C(CO)O)=O	1	Amadori/Heyns Rearrangement
176_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Amadori/Heyns Rearrangement
176_0	CN	-1	Amadori/Heyns Rearrangement
176_0	O	1	Amadori/Heyns Rearrangement
176_0	C(CNC)(C(C(C(CO)O)O)O)=O	1	Amadori/Heyns Rearrangement
178_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
178_0	O	-1	Cannizarro 2, glucose (oxidation)
178_0	C(CO)=O	-1	Cannizarro 2, glucose (oxidation)
178_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
178_0	C(CO)O	1	Cannizarro 2, glucose (oxidation)
180_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
180_0	O	-1	Cannizarro 2, glucose (oxidation)
180_0	C(C(C(CO)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
180_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
180_0	C(C(C(CO)O)O)O	1	Cannizarro 2, glucose (oxidation)
182_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
182_0	O	-1	Cannizarro 2, glucose (oxidation)
182_0	C(C(CC(C(CO)O)O)=O)=O	-1	Cannizarro 2, glucose (oxidation)
182_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
182_0	C(CO)(CC(C(CO)O)O)=O	1	Cannizarro 2, glucose (oxidation)
184_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
184_0	O	-1	Cannizarro 2, glucose (oxidation)
184_0	C(CC(C(C(CO)O)O)=O)=O	-1	Cannizarro 2, glucose (oxidation)
184_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
184_0	C(C(C(CO)O)O)(CCO)=O	1	Cannizarro 2, glucose (oxidation)
186_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
186_0	O	-1	Cannizarro 2, glucose (oxidation)
186_0	C(C(C(CC(CO)O)=O)O)=O	-1	Cannizarro 2, glucose (oxidation)
186_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
186_0	C(C(CO)O)(CC(CO)O)=O	1	Cannizarro 2, glucose (oxidation)
187_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
187_0	O	-1	Cannizarro 2, glucose (oxidation)
187_0	C(CC(C=O)O)(C(CO)O)=O	-1	Cannizarro 2, glucose (oxidation)
187_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
187_0	C(C(CO)O)(CC(CO)O)=O	1	Cannizarro 2, glucose (oxidation)
188_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
188_0	O	-1	Cannizarro 2, glucose (oxidation)
188_0	C(C(C(C=O)O)O)(CCO)=O	-1	Cannizarro 2, glucose (oxidation)
188_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
188_0	C(C(C(CO)O)O)(CCO)=O	1	Cannizarro 2, glucose (oxidation)
189_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
189_0	O	-1	Cannizarro 2, glucose (oxidation)
189_0	C(C(C(CC(CO)=O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
189_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
189_0	C(CO)(CC(C(CO)O)O)=O	1	Cannizarro 2, glucose (oxidation)
191_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
191_0	O	-1	Cannizarro 2, glucose (oxidation)
191_0	C(C(C(C(C(C)=O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
191_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	1	Cannizarro 2, glucose (oxidation)
191_0	C(C)(C(C(C(CO)O)O)O)=O	1	Cannizarro 2, glucose (oxidation)
193_0	C(C(C(C(C(CO)O)O)O)O)=O	-1	Cannizarro 2, glucose (oxidation)
